language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
molo1266,-,a,d,a,g,-,a,r,-,-,-,-,-,-,-,-
muya1243,-,-,-,o,g,-,o,r,-,-,-,-,-,-,-,-
wuzl1236,-,-,-,-,L,-,e,l,-,-,-,-,-,-,e,-
mere1246,h,a,d,a,g,-,a,r,-,-,-,-,-,-,-,-
mbuk1243,f,u,w,-,-,-,a,r,-,-,-,-,-,-,-,-
mbuk1243,m,i,y,-,-,-,a,k,-,-,-,-,-,-,-,-
cuvo1236,m,e,n,-,-,-,e,y,-,-,-,-,-,-,-,-
buwa1243,m,e,N,-,-,-,-,-,-,-,-,-,-,-,-,-
gava1241,m,e,N,-,-,-,-,-,-,-,-,-,-,-,-,-
mbed1242,m,a,N,-,g,-,a,z,-,-,-,-,-,-,a,w
suku1272,m,a,-,-,-,-,-,y,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,m,-,a,z,-,a,-,-,-,-,-,-
mser1242,-,-,-,-,k,-,a,t,-,a,m,b,u,r,u,-
afad1236,n,-,-,-,g,-,3,r,-,-,-,i,-,-,-,-
mpad1242,m,a,-,-,g,-,o,-,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,g,-,a,r,-,a,-,y,-,-,a,-
budu1265,-,-,-,-,k,-,u,l,-,u,-,-,-,l,u,-
maje1243,-,-,-,-,g,-,a,r,-,-,-,-,-,-,e,-
marg1266,L,u,-,-,g,w,a,m,-,-,-,-,-,-,-,-
marg1266,-,-,-,-,k,-,a,m,-,-,-,-,e,d,u,-
bata1314,b,-,-,-,-,-,a,r,g,i,-,y,-,-,e,-
