language,x1,x2,x3,x4,x5,x6,x7,x8
molo1266,-,-,k,3,r,-,o,-
muya1243,-,-,k,-,r,-,u,-
muya1243,-,-,k,-,r,-,u,-
wuzl1236,-,-,k,u,l,-,u,-
wuzl1236,-,-,k,u,l,-,u,-
vame1236,-,-,-,-,d,Z,e,m
mbuk1243,-,-,k,u,r,-,o,-
bald1241,-,-,k,u,r,-,u,7
kamw1239,-,-,m,u,n,g,3,-
psik1239,-,-,m,3,N,-,3,-
psik1239,-,-,m,3,N,-,-,-
suku1272,-,-,w,a,N,-,-,-
lama1288,g,-,w,a,N,-,a,-
mbar1260,d,o,k,-,-,-,-,-
mbar1260,d,o,g,o,-,-,-,-
marg1265,-,-,k,u,m,-,3,-
marg1266,-,-,k,u,m,-,o,u
bata1314,b,a,w,u,q,-,-,-
gaan1243,-,-,k,u,m,-,-,-
