language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,-,-,-,-,-,-,-,g,i,r,-,3
suku1272,-,-,m,-,-,3,-,k,3,r,-,-
nyim1251,n,u,m,-,-,-,-,-,u,r,-,i
molo1266,-,-,-,-,-,a,-,k,a,r,-,-
molo1266,-,-,-,-,-,a,-,k,a,r,-,-
wuzl1236,-,-,-,a,L,a,-,k,a,l,-,-
vame1236,-,-,d,u,s,a,-,k,a,r,-,-
dugw1239,-,-,n,-,-,3,-,k,a,l,-,-
gemz1238,-,-,m,a,l,a,-,k,a,l,-,-
mbuk1243,-,-,k,-,-,a,-,T,a,l,-,a
nort3047,-,-,m,-,-,3,-,h,u,l,-,-
cuvo1236,-,-,m,-,-,a,-,k,a,r,-,-
cuvo1236,-,-,m,-,-,a,-,k,a,r,-,a
buwa1243,-,-,N,-,-,-,-,-,e,l,-,-
gava1241,-,-,N,-,-,-,-,-,3,l,-,-
mbed1242,-,-,m,-,-,i,-,h,3,l,-,-
mofu1248,-,-,m,-,-,a,-,y,a,l,-,-
budu1265,-,-,-,-,-,-,-,b,3,r,b,u
kanu1281,-,-,-,-,-,-,-,b,a,r,w,u
lagw1237,-,-,m,-,-,u,s,x,u,-,-,i
mser1242,-,-,n,-,-,-,-,g,e,-,-,y
afad1236,-,-,-,-,-,-,-,h,i,7,-,i
mpad1242,-,-,-,-,-,-,-,h,a,d,-,i
malg1250,-,-,-,-,-,-,-,h,i,r,-,u
zina1234,-,-,-,-,-,a,-,h,3,l,-,-
maje1243,-,-,-,-,-,-,-,y,a,l,-,e
marg1266,-,-,n,-,d,3,r,g,3,l,-,-
bata1314,-,-,m,-,-,a,-,h,3,r,-,e
dghw1239,-,-,-,-,-,-,-,g,3,l,-,e
gaan1243,-,-,-,-,-,-,-,y,e,r,-,a
