language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
molo1266,-,w,-,a,-,r,a,-,h,a,r,-,-,-,-,-
muya1243,-,w,-,e,-,l,e,-,h,e,r,-,-,-,-,-
vame1236,-,k,-,i,-,n,e,-,s,a,l,a,-,-,y,-
dugw1239,-,w,-,u,-,r,-,-,-,i,l,a,-,-,y,-
mere1246,-,w,-,u,-,r,-,-,h,3,l,a,-,-,y,-
nort3047,-,m,-,u,-,z,u,m,h,a,n,-,-,-,-,-
cuvo1236,-,w,-,a,t,t,a,-,h,-,-,a,-,-,-,-
buwa1243,m,b,-,o,-,-,-,-,-,-,r,o,-,-,-,-
gava1241,m,b,-,3,-,-,-,-,-,-,r,o,-,-,-,-
mbed1242,m,b,-,u,n,d,-,-,-,-,r,a,-,-,-,-
kamw1239,-,-,-,-,-,l,-,-,y,i,h,i,-,-,-,-
suku1272,k,w,-,a,-,t,-,-,y,a,d,-,-,-,-,-
lagw1237,n,k,7,3,-,n,-,-,-,-,-,a,-,-,-,-
mser1242,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-
afad1236,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-,-
mpad1242,-,-,-,-,-,n,-,-,-,o,w,o,-,-,-,-
malg1250,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-
maje1243,-,g,-,u,-,y,-,-,-,-,-,a,-,-,s,e
marg1266,-,k,-,u,-,7,-,-,-,-,y,u,r,t,s,i
chad1249,-,-,-,u,-,s,-,-,-,-,b,a,-,-,7,-
