language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
kamw1239,-,-,-,-,-,-,-,p,-,-,-,i,r,-,i,-,p,-,i,-,-
nyim1251,-,-,-,-,-,-,-,-,-,-,-,-,l,-,a,-,b,-,a,s,-
molo1266,-,-,-,m,-,-,a,p,o,n,p,o,n,-,-,-,-,-,o,-,-
muya1243,-,-,-,-,-,-,o,f,3,-,f,o,l,-,-,-,-,-,-,-,-
wuzl1236,-,-,-,-,-,-,a,h,-,-,p,a,l,d,a,g,w,-,a,y,-
vame1236,-,-,-,-,-,-,a,h,-,-,p,u,l,d,a,g,w,-,a,y,-
mere1246,-,-,-,m,-,-,a,h,-,-,-,u,r,-,-,g,u,g,u,m,-
gemz1238,d,u,k,t,-,-,-,s,-,-,-,a,-,-,-,k,3,g,a,h,-
nort3047,-,-,-,m,-,-,i,v,-,-,-,-,-,-,-,-,-,z,i,N,-
cuvo1236,-,-,-,m,-,-,a,-,-,-,-,-,-,-,-,k,w,f,a,r,-
gava1241,-,-,-,-,-,-,-,k,-,-,w,o,r,o,N,k,u,l,o,f,-
kanu1281,-,-,-,n,a,n,a,s,-,-,-,a,l,-,-,g,-,-,a,m,a
lagw1237,-,-,-,n,a,n,a,s,-,-,-,a,l,-,-,k,-,-,a,-,-
mser1242,-,-,-,n,a,n,a,s,-,-,-,a,l,-,-,k,-,-,a,-,-
mpad1242,-,-,-,n,a,n,a,s,-,-,-,3,r,-,-,k,-,-,a,-,-
malg1250,-,-,-,n,a,n,a,s,-,-,-,a,l,-,-,k,-,-,a,-,-
