language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,-,-,h,3,-,-,d,-,-,o,-
muya1243,-,-,g,3,-,-,y,-,-,3,k
vame1236,-,-,h,3,-,-,d,z,-,3,k
dugw1239,-,-,-,a,-,-,L,-,-,e,d
mere1246,-,-,d,a,-,-,l,-,-,a,m
nort3047,-,-,g,a,-,-,l,-,-,a,-
mbuk1243,-,-,y,a,-,-,l,-,-,-,-
mbuk1243,-,-,L,e,-,-,d,-,-,-,-
mbuk1243,-,-,d,3,-,-,d,-,-,o,n
mbuk1243,-,-,T,3,k,i,l,-,-,e,k
mbuk1243,-,-,d,a,-,-,l,-,-,a,m
cuvo1236,-,-,L,a,-,-,r,d,-,a,y
buwa1243,h,o,l,u,-,-,l,-,-,o,-
gava1241,b,-,r,o,-,-,y,-,-,o,k
mbed1242,-,-,d,a,-,-,l,-,-,a,m
kamw1239,-,-,d,3,-,m,b,-,-,i,-
psik1239,-,-,d,3,-,-,w,-,-,3,-
psik1239,n,-,L,3,-,-,-,-,-,-,-
lagw1237,-,-,b,3,-,-,n,-,-,i,-
mser1242,-,-,b,3,-,-,l,-,-,3,n
afad1236,-,-,b,3,-,-,l,-,-,3,m
mpad1242,-,-,b,u,-,-,n,-,-,u,-
malg1250,-,-,b,3,-,-,n,-,-,3,n
maje1243,-,-,b,3,-,-,r,m,-,e,-
haus1257,-,-,b,i,-,-,r,n,i,i,-
