language,x1,x2,x3,x4,x5,x6,x7,x8
muya1243,o,h,-,-,o,-,-,y
wuzl1236,-,g,-,-,a,-,-,y
dugw1239,-,g,-,-,a,-,-,y
nort3047,-,v,-,-,e,-,-,N
mbuk1243,-,d,-,-,o,-,-,h
cuvo1236,-,w,-,-,a,-,-,y
buwa1243,u,y,-,-,e,-,-,k
buwa1243,-,g,-,-,e,-,-,-
mbed1242,-,g,-,-,e,-,-,-
bald1241,-,g,-,-,a,-,-,i
kamw1239,-,g,-,w,o,-,-,-
psik1239,-,g,-,-,e,-,-,-
psik1239,-,T,-,-,e,-,-,-
suku1272,-,g,-,-,i,-,-,-
lagw1237,-,g,-,-,a,-,-,-
mser1242,-,z,-,-,e,-,-,-
afad1236,-,h,-,-,o,-,-,-
mpad1242,-,h,-,-,o,-,-,-
malg1250,-,h,-,-,a,-,-,-
budu1265,-,f,-,-,a,d,a,w
maje1243,-,g,-,-,e,-,-,-
mbar1260,-,f,i,N,a,-,-,y
chad1249,-,b,-,-,e,-,-,t
