language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
molo1266,-,-,-,l,-,-,-,o,-,-,-,-,-,-
muya1243,-,-,-,r,-,-,-,u,-,-,-,-,-,-
muya1243,-,-,-,d,-,-,-,3,-,-,g,o,r,u
muya1243,-,-,-,d,-,-,-,3,-,-,g,-,-,-
muya1243,k,-,o,r,-,-,-,u,-,-,-,-,-,-
wuzl1236,w,-,u,r,-,-,-,o,-,-,-,-,-,-
wuzl1236,w,a,w,-,-,-,-,a,-,-,y,-,-,-
vame1236,-,-,-,l,-,-,-,e,-,-,-,-,-,-
dugw1239,m,-,a,d,-,-,-,a,-,-,y,-,-,-
mere1246,-,-,-,d,-,-,-,a,-,-,-,-,-,-
nort3047,-,-,-,r,-,-,-,o,-,-,-,-,-,-
mbuk1243,-,-,-,y,-,-,-,a,-,-,k,-,-,-
mbuk1243,-,-,-,L,-,-,-,a,-,-,-,-,-,-
mbuk1243,n,-,-,g,-,-,-,a,-,-,m,-,-,-
cuvo1236,-,-,-,d,-,-,-,a,-,-,-,-,-,-
buwa1243,n,-,-,d,-,-,-,o,-,-,-,-,-,-
gava1241,n,-,-,d,-,-,-,o,-,-,-,-,-,-
mbed1242,n,-,-,d,-,-,-,a,-,-,-,-,-,-
kamw1239,m,b,a,S,-,-,-,o,-,-,-,-,-,-
psik1239,-,-,-,d,z,-,-,3,-,-,-,-,-,-
psik1239,-,-,-,d,z,3,m,3,-,-,-,-,-,-
lama1288,-,-,-,d,z,-,-,a,-,-,-,-,-,-
lama1288,m,b,a,d,-,-,-,a,-,-,-,-,-,-
lama1288,-,-,-,l,-,-,-,a,-,-,-,-,-,-
mafa1239,-,-,-,d,-,-,-,3,-,-,-,-,-,-
lagw1237,-,-,-,l,-,-,-,3,w,u,n,-,-,-
mser1242,-,-,-,d,-,-,-,u,-,-,-,-,-,-
afad1236,-,-,-,d,-,-,-,e,-,-,l,-,-,i
mpad1242,-,-,-,d,-,-,-,3,-,-,n,-,-,i
malg1250,-,-,-,d,-,-,-,3,-,-,n,-,-,i
budu1265,-,-,a,l,-,-,-,-,-,-,-,-,-,-
mbar1260,h,-,i,l,-,-,-,i,-,-,-,-,-,-
mbar1260,k,-,a,l,-,-,-,-,-,-,-,-,-,-
bata1314,w,-,u,d,-,-,-,o,-,-,-,-,-,-
bata1314,w,-,u,d,-,-,-,-,-,-,-,-,-,-
