language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
dugw1239,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,e,-,m,-,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,e,-,m,-,z,e,z,e,y,e,-
mere1246,-,w,a,-,-,w,a,i,d,-,-,-,-,-,-,e,-,m,-,-,-,-,-,-,-,-
mere1246,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,e,-,m,-,z,e,z,e,y,e,-
mere1246,-,w,a,-,-,w,a,i,d,-,-,-,-,-,-,e,-,m,-,-,-,-,-,-,-,-
nort3047,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,u,n,m,o,g,o,s,-,-,a,n
mbed1242,-,h,a,-,-,-,-,-,L,-,-,-,-,-,-,3,-,m,-,-,-,-,-,-,a,-
kamw1239,-,Z,a,n,k,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
psik1239,-,-,-,-,-,w,-,u,Z,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
lagw1237,-,g,u,-,-,-,-,-,l,-,-,g,3,n,-,a,-,m,-,-,-,-,-,-,-,-
mser1242,-,-,u,-,-,-,-,-,l,-,-,-,i,-,-,o,-,-,-,-,-,-,-,-,-,-
afad1236,-,w,u,-,-,-,-,-,l,-,-,g,3,r,-,a,-,m,-,-,-,-,-,-,e,-
mpad1242,-,l,o,-,-,3,-,-,l,-,-,g,a,r,-,a,-,m,-,-,-,-,-,-,e,-
malg1250,-,w,u,-,-,-,-,-,l,-,-,i,a,L,-,3,-,m,-,-,-,-,-,-,e,-
maje1243,-,g,u,-,-,-,-,-,y,i,n,v,3,l,d,a,-,-,-,-,-,-,-,-,-,-
mbar1260,7,b,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,y
marg1265,g,y,a,-,-,m,-,-,-,-,-,-,a,g,y,-,-,-,-,-,-,-,-,-,i,-
marg1266,k,w,a,-,-,p,-,-,l,-,-,i,a,g,-,-,-,-,-,-,-,-,-,-,u,-
marg1266,k,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
