language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
muya1243,-,-,-,-,-,p,-,-,-,o,-,L,-,-,-,-,o,y,-,-,-
wuzl1236,t,s,3,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wuzl1236,m,-,3,v,a,v,-,-,-,a,-,s,-,-,-,-,-,-,-,-,-
wuzl1236,-,-,-,-,-,v,-,-,-,a,-,r,-,-,-,-,-,-,-,-,-
vame1236,N,-,-,-,-,g,a,-,s,a,-,d,-,-,-,-,a,w,-,-,-
dugw1239,-,-,-,-,-,g,-,-,-,a,-,r,-,-,y,g,a,y,-,-,-
nort3047,-,-,-,-,-,h,-,-,-,u,-,r,u,n,n,g,i,v,e,N,-
mbuk1243,-,-,-,-,-,v,-,-,-,3,-,-,-,-,-,v,a,-,-,r,-
cuvo1236,-,-,-,-,-,z,-,-,-,a,-,z,-,-,-,-,a,v,-,-,-
mbed1242,-,-,-,-,-,b,3,N,m,a,-,h,-,-,-,-,a,-,-,L,-
kamw1239,-,-,-,-,-,g,-,-,-,-,i,T,-,-,-,-,e,-,-,-,-
suku1272,-,-,-,-,-,k,-,-,-,3,i,r,-,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,-,k,-,-,-,a,-,l,-,-,-,v,3,-,-,n,i
mser1242,-,-,-,-,-,k,-,-,-,o,-,r,-,-,-,g,a,-,-,r,u
afad1236,-,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
maje1243,a,s,i,-,-,k,-,-,-,a,-,l,-,-,-,-,a,-,-,-,-
