language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
muya1243,-,-,w,-,e,-,-,-,-,l,e,-,-,-,s,-,-,-,e,k,-
wuzl1236,-,-,w,-,a,-,-,-,-,r,-,-,-,-,s,-,-,-,e,k,-
wuzl1236,-,-,w,-,a,-,-,-,-,r,-,-,-,-,s,-,-,-,e,k,-
dugw1239,-,-,b,-,3,-,-,-,-,z,3,-,-,-,s,-,-,-,e,k,-
mere1246,-,-,w,-,u,-,-,-,-,r,-,-,-,-,s,-,-,-,i,k,-
nort3047,-,-,h,-,u,-,-,-,-,r,-,-,-,-,s,-,-,-,a,r,-
cuvo1236,-,-,w,-,a,-,-,t,-,t,a,-,-,-,s,-,-,-,e,k,-
buwa1243,m,-,b,-,o,-,-,N,-,g,o,-,-,-,s,-,-,-,-,-,-
mbed1242,m,-,b,-,3,-,-,N,-,g,a,-,-,-,s,-,-,-,-,-,-
kamw1239,m,-,b,-,3,-,-,-,-,g,o,-,-,-,s,-,-,-,i,r,a
suku1272,r,u,w,-,i,-,-,-,-,n,a,-,-,-,s,-,-,-,-,-,-
lagw1237,n,-,k,7,3,-,-,n,a,l,a,-,-,-,s,-,-,-,3,-,-
mser1242,-,-,g,-,3,l,i,n,a,w,e,t,3,m,s,7,3,k,3,-,-
mpad1242,n,o,w,-,o,-,-,-,3,l,e,-,-,n,s,-,-,-,3,-,-
malg1250,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
maje1243,-,-,g,-,u,-,-,y,a,d,u,-,-,-,s,-,-,-,e,-,-
