language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,m,-,b,-,-,e,-,-,d,e,m,-,-
muya1243,-,-,k,-,-,i,-,-,d,i,N,-,-
muya1243,-,-,-,-,-,-,-,-,T,e,k,-,-
vame1236,-,-,h,-,-,a,-,-,d,a,g,a,-
dugw1239,-,-,w,-,-,u,-,-,L,a,-,-,-
mere1246,-,-,w,-,-,u,-,-,L,a,h,-,-
nort3047,-,-,w,-,-,u,-,-,L,a,-,-,-
mbuk1243,-,-,w,-,-,u,-,-,l,e,n,-,-
cuvo1236,t,a,b,-,-,a,-,a,n,a,-,-,-
mofu1248,-,-,w,-,-,u,-,-,L,a,h,-,-
buwa1243,-,-,-,-,-,-,-,-,t,o,b,o,h
buwa1243,-,-,g,-,-,u,-,-,L,o,m,-,-
buwa1243,-,-,-,-,-,-,-,-,t,o,b,o,-
gava1241,-,-,-,-,-,-,-,-,t,o,b,o,-
mbed1242,-,-,-,-,-,-,-,-,-,-,f,o,N
kamw1239,k,-,w,a,t,3,-,-,t,3,p,o,-
lagw1237,m,-,-,-,-,a,-,-,z,e,s,3,n
mser1242,n,-,g,-,-,u,n,-,d,a,g,e,-
afad1236,-,-,-,-,-,-,-,-,d,a,b,u,-
mpad1242,-,-,-,-,-,-,-,-,d,a,b,u,-
malg1250,m,g,b,-,-,3,r,e,d,a,g,a,-
mbar1260,-,-,g,-,-,o,-,-,l,o,y,-,-
dghw1239,-,-,-,-,-,-,-,-,t,3,b,e,-
