language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
muya1243,s,i,-,l,e,w,e,r,-,-,i,-,-,-,-,-
vame1236,S,3,-,l,e,w,e,r,-,-,e,-,-,-,-,-
dugw1239,s,3,-,r,-,-,-,l,-,-,a,-,-,-,-,-
nort3047,s,i,-,r,-,-,-,l,-,-,a,-,-,-,-,-
cuvo1236,s,a,-,r,-,-,-,l,-,-,a,-,-,-,-,-
buwa1243,s,o,-,r,-,-,-,l,-,-,o,-,-,-,-,-
gava1241,s,3,-,r,-,-,-,l,-,-,o,-,-,-,-,-
mbed1242,s,3,-,r,-,-,-,l,-,-,a,-,-,-,-,-
kamw1239,-,-,-,-,-,-,-,l,-,-,a,n,k,a,y,3
lagw1237,g,u,-,-,-,-,-,-,b,-,e,-,-,-,-,-
mser1242,h,u,-,-,-,-,-,-,b,-,e,-,-,-,-,-
mpad1242,y,a,-,-,-,-,-,n,k,-,e,-,-,-,-,-
malg1250,g,-,-,-,-,-,-,r,-,-,i,-,-,-,-,-
marg1265,y,a,-,-,-,-,-,N,k,a,i,-,-,-,-,-
bata1314,y,a,n,g,-,k,a,r,-,-,e,-,-,-,-,-
