language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
dugw1239,-,-,-,-,y,a,-,-,m,-,-,a,-,-,y
nort3047,-,-,-,-,T,a,-,-,k,-,-,a,-,-,y
mbuk1243,-,-,-,-,y,a,-,-,h,-,-,a,-,-,m
cuvo1236,-,-,-,N,g,a,-,-,l,-,-,a,-,-,k
buwa1243,-,-,-,N,g,o,-,-,l,-,-,o,-,-,-
gava1241,k,i,r,N,g,i,L,b,r,-,-,o,-,-,-
mbed1242,-,-,-,-,b,3,-,-,r,-,-,a,-,-,-
kamw1239,-,-,-,t,h,i,-,-,r,-,p,e,-,-,-
lama1288,-,-,-,-,L,a,-,-,l,a,k,e,t,s,i
lagw1237,-,-,-,n,g,3,-,-,d,-,-,3,-,-,-
mser1242,-,-,-,n,g,a,-,-,d,-,-,e,-,-,-
afad1236,-,-,-,-,m,a,-,-,d,-,-,o,-,-,-
mpad1242,-,-,-,-,f,3,-,-,n,-,-,e,-,-,-
malg1250,-,-,-,-,f,3,-,-,n,-,-,e,-,-,-
maje1243,-,-,-,-,T,a,-,-,l,-,-,i,-,-,N
mbar1260,-,-,-,-,s,i,-,-,r,-,-,a,-,-,p
gaan1243,-,a,-,l,k,3,-,-,l,e,r,a,-,-,-
