language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
molo1266,t,3,t,a,-,-,-,r,-,-,a,k
muya1243,s,-,-,u,-,-,-,l,-,-,o,y
muya1243,k,i,m,o,-,-,-,k,-,-,o,-
wuzl1236,p,-,-,a,-,-,-,l,-,-,a,-
dugw1239,t,-,-,a,-,-,-,r,-,-,a,k
mere1246,t,-,-,a,h,-,3,r,-,-,a,k
nort3047,t,-,-,a,-,-,-,r,-,-,a,k
mbuk1243,t,3,k,a,-,-,-,r,-,-,a,k
cuvo1236,t,-,-,a,h,k,a,r,-,-,-,-
mbed1242,k,-,-,-,-,-,-,r,-,-,a,p
kamw1239,t,-,s,a,-,-,-,h,-,w,a,-
lagw1237,g,-,-,a,-,-,-,l,a,b,e,-
mser1242,h,-,-,a,-,-,-,l,-,b,o,-
afad1236,l,-,-,a,-,-,-,-,-,b,o,-
mpad1242,h,-,-,a,-,-,-,l,-,b,o,-
malg1250,h,-,-,a,-,-,-,l,-,b,o,-
marg1266,b,-,-,i,-,-,-,-,-,b,i,-
