language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
kamw1239,-,-,-,g,i,m,3,n,g,-,-,-,-,-,-,-,-,-,-,-,-
psik1239,-,-,-,g,e,m,3,-,g,-,-,-,-,e,-,-,m,-,-,3,-
suku1272,-,-,-,g,-,-,o,-,w,-,-,-,-,-,-,-,-,-,-,-,-
molo1266,-,-,-,d,-,-,a,-,z,-,-,-,d,a,-,-,z,3,g,a,-
molo1266,-,-,-,g,-,-,e,-,g,-,-,-,w,e,-,-,z,e,g,a,-
molo1266,n,-,-,d,-,-,o,-,z,-,-,-,-,o,-,-,z,3,g,a,-
muya1243,n,-,-,d,-,-,u,-,z,-,-,-,-,-,-,-,-,-,-,o,-
muya1243,n,-,-,d,-,-,i,-,z,-,-,-,-,-,-,-,-,-,-,e,-
muya1243,-,-,-,l,-,-,u,-,z,-,-,-,-,-,-,-,-,-,-,o,-
wuzl1236,-,-,-,v,-,-,a,-,v,-,-,-,-,-,-,-,-,-,-,a,y
mere1246,-,-,-,d,-,-,3,-,z,-,-,-,d,3,-,-,z,-,-,-,-
gemz1238,n,-,-,d,-,-,u,-,z,-,-,-,-,a,-,-,-,-,-,-,-
mbuk1243,n,-,-,g,-,-,a,-,y,a,m,n,g,a,-,-,y,-,-,a,m
mbuk1243,n,-,-,g,-,-,3,-,l,-,-,-,-,a,b,a,b,-,-,a,-
mbuk1243,-,-,-,d,-,-,3,-,z,-,-,-,d,a,-,-,z,-,-,-,-
mbuk1243,n,-,-,d,-,-,-,-,-,-,-,-,-,u,-,-,z,-,-,o,-
mbuk1243,-,-,-,d,-,-,a,-,d,-,-,-,-,a,-,-,z,-,-,-,-
mbuk1243,n,g,3,l,-,-,a,-,z,-,-,-,-,a,-,-,z,-,-,a,-
budu1265,-,-,-,k,-,-,3,-,m,-,-,-,-,-,-,-,-,-,-,e,-
kanu1281,-,-,-,k,-,-,i,-,m,-,-,-,-,-,-,-,-,-,-,e,-
lagw1237,-,-,-,z,-,-,e,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mser1242,-,-,-,z,-,-,e,-,y,-,-,-,-,-,-,-,-,-,-,-,-
afad1236,-,-,-,f,-,-,e,-,y,-,-,-,-,-,-,-,-,-,-,o,-
mpad1242,-,-,-,f,-,-,e,-,p,-,-,-,-,-,-,-,-,-,-,i,t
malg1250,y,-,a,f,-,-,i,-,y,-,-,-,-,-,-,-,-,-,-,a,-
chad1249,-,-,a,h,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,r
zina1234,-,-,-,v,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-
marg1265,-,-,-,d,-,-,3,-,z,-,-,-,-,-,-,-,-,-,-,3,-
dghw1239,-,-,-,t,-,-,3,-,v,-,-,-,-,-,-,-,-,-,-,a,-
gaan1243,-,-,-,n,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,a,-
