language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
muya1243,-,-,-,-,l,-,-,-,o,-,b,-,-,-,-,-,-,-,-,-,-
muya1243,-,-,-,-,l,-,-,-,o,-,b,-,-,-,o,-,y,-,-,-,-
muya1243,-,-,-,-,L,-,-,-,3,-,b,-,-,-,3,-,r,-,-,-,-
dugw1239,m,e,g,e,y,-,-,m,a,-,d,-,-,-,a,-,d,-,a,k,-
mere1246,m,-,-,a,L,-,-,-,a,-,b,-,-,-,a,-,r,-,a,-,-
nort3047,m,-,-,-,-,-,-,-,3,-,d,-,-,-,i,-,d,-,a,n,-
cuvo1236,-,-,-,-,d,-,-,-,u,-,w,-,-,-,a,-,h,m,a,-,-
gava1241,-,-,-,-,L,o,p,m,o,-,t,o,k,w,o,-,t,-,o,r,-
mbed1242,-,-,-,-,-,-,-,m,a,-,d,-,-,-,3,-,d,-,a,-,-
kamw1239,n,-,-,-,g,-,-,-,o,n,g,-,-,-,o,-,n,-,i,-,-
lagw1237,-,-,-,-,g,3,-,n,e,l,d,-,-,-,a,n,d,-,a,n,i
mser1242,-,-,-,-,-,-,-,-,-,-,t,o,k,-,3,-,g,-,e,-,-
mpad1242,-,-,-,-,S,-,-,-,e,-,-,-,-,-,-,-,g,-,a,-,-
malg1250,-,-,-,-,L,-,-,-,e,-,d,-,-,-,3,-,g,-,a,-,-
