language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,-,-,m,-,-,3,-,t,-,e,-,-,-,l,-
muya1243,-,-,m,-,-,3,-,t,-,e,-,-,-,l,-
muya1243,-,-,h,-,-,u,-,t,-,u,-,-,-,l,-
wuzl1236,-,-,m,-,-,3,-,t,-,e,-,-,-,l,-
wuzl1236,-,-,-,-,-,a,f,t,-,3,-,-,-,l,-
vame1236,-,-,k,-,-,u,-,t,-,e,-,-,-,r,-
vame1236,-,-,k,w,-,i,-,t,-,e,-,-,-,r,-
dugw1239,-,-,m,-,-,3,-,t,-,e,-,-,-,l,-
mere1246,-,-,m,-,-,3,-,t,-,e,-,-,-,l,-
nort3047,-,-,-,-,-,-,-,d,-,a,n,g,o,l,-
mbuk1243,-,-,g,-,-,u,-,t,-,e,-,-,-,r,-
cuvo1236,-,-,h,w,-,a,-,d,-,a,-,-,-,r,-
buwa1243,-,-,k,-,-,u,-,t,-,e,-,-,-,l,-
gava1241,-,-,Z,-,-,3,-,g,-,e,-,-,-,d,-
mbed1242,m,u,k,-,-,u,-,d,-,o,-,-,-,h,-
bald1241,-,-,k,-,-,u,-,t,k,u,-,-,-,l,-
kamw1239,-,-,-,-,-,-,-,S,-,i,-,-,-,h,3
suku1272,-,-,-,-,-,-,-,t,-,u,-,-,-,r,-
lagw1237,-,-,z,-,-,u,-,w,-,e,-,-,-,-,-
mser1242,-,-,z,-,-,-,-,w,-,e,-,-,-,-,-
afad1236,m,-,s,7,-,3,s,k,-,u,-,-,-,-,-
mpad1242,m,-,s,7,-,a,-,f,-,u,-,-,-,-,-
malg1250,-,-,-,k,p,a,-,f,-,3,-,-,-,-,-
maje1243,-,-,T,-,-,u,N,g,-,a,-,-,-,-,-
mbar1260,-,-,h,-,-,u,n,t,-,u,-,-,-,l,-
marg1266,-,-,S,-,-,u,-,-,-,-,-,-,-,-,-
bata1314,-,-,n,-,-,i,-,s,-,e,-,-,-,-,-
dghw1239,-,-,x,-,-,w,-,t,-,3,-,-,-,l,e
