language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
muya1243,-,-,-,-,-,-,k,3,-,-,-,r,-,-,s,-,i,-,-
wuzl1236,-,-,-,-,-,-,k,u,-,-,-,r,-,-,s,-,i,-,-
vame1236,-,-,-,-,-,-,k,w,-,e,-,r,-,-,S,-,i,-,-
cuvo1236,L,a,m,-,-,-,t,a,m,a,n,y,-,a,h,a,y,-,-
buwa1243,-,-,-,-,-,-,l,o,-,-,n,d,-,-,z,-,o,-,-
gava1241,-,-,p,o,p,o,l,o,-,-,m,-,-,-,-,-,-,-,-
kamw1239,n,-,T,e,-,-,k,3,-,-,-,t,y,i,S,-,i,-,-
mser1242,-,-,-,-,-,-,k,u,-,-,-,r,-,-,s,-,i,-,-
mpad1242,-,-,-,-,-,-,S,e,-,-,-,z,-,-,-,-,-,-,-
mpad1242,-,-,-,-,-,-,d,3,-,-,-,g,-,-,-,-,e,-,-
malg1250,-,-,b,a,-,m,b,a,-,-,-,r,-,-,-,-,-,-,-
budu1265,-,-,b,a,-,m,b,a,-,-,-,r,-,-,-,-,-,-,-
chad1249,-,-,-,-,-,-,k,u,-,-,-,r,-,-,s,-,i,-,-
chad1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,3,s,-
gaan1243,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,w,a
dghw1239,-,-,-,-,-,-,-,v,-,-,-,d,-,-,-,-,e,-,-
