language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
dugw1239,-,-,w,u,w,e,d,a,r,a,y,-,-,-,-,-,-,-
nort3047,n,a,w,-,-,-,-,-,-,a,y,a,-,-,-,-,n,-
cuvo1236,-,-,w,-,-,-,-,-,-,a,y,a,-,-,-,-,-,-
buwa1243,m,e,w,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
gava1241,-,-,w,-,-,-,-,-,-,i,y,3,-,-,-,-,-,-
mbed1242,l,a,w,-,-,-,-,-,-,a,y,a,-,-,-,-,N,-
lagw1237,-,-,g,-,-,-,-,-,-,u,l,i,e,g,e,e,n,i
mser1242,-,-,-,-,-,-,-,-,-,-,t,e,-,-,-,-,n,-
afad1236,-,-,b,-,-,-,-,-,-,3,l,i,-,-,-,-,n,-
mpad1242,m,-,b,-,-,-,-,-,-,-,l,i,-,-,-,-,n,-
malg1250,-,-,b,-,-,-,-,-,-,-,l,i,-,-,-,-,n,-
budu1265,-,-,b,-,-,-,-,-,-,3,l,i,-,-,-,-,n,-
maje1243,-,-,h,-,-,-,-,-,-,a,h,e,-,-,-,-,-,-
