language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
nyim1251,-,d,y,-,i,-,-,-,-,-,n,-,-,-,k,u,n,u,g,-,-,-
dugw1239,-,k,-,-,o,k,u,-,r,-,m,-,a,-,k,a,-,-,r,-,-,-
mere1246,-,k,u,r,o,k,u,-,r,o,m,-,a,h,k,a,-,-,r,-,-,-
gemz1238,-,d,z,-,3,k,-,-,-,-,m,-,a,-,k,a,-,-,r,-,-,-
nort3047,-,k,-,-,u,k,u,-,r,-,m,-,a,-,k,i,-,-,r,-,-,-
cuvo1236,-,k,w,-,a,k,w,a,r,-,m,-,a,h,k,a,-,-,r,-,-,-
buwa1243,-,-,-,-,-,-,-,-,r,o,m,-,o,h,k,o,-,-,d,-,-,-
gava1241,-,-,-,-,-,-,-,-,r,o,m,-,o,h,k,o,-,-,d,-,-,-
mbed1242,n,d,-,-,-,-,-,-,r,3,m,-,a,-,k,a,-,-,d,-,-,-
budu1265,-,f,i,-,y,-,-,-,-,-,-,-,3,-,k,3,-,-,-,-,-,-
kanu1281,-,f,-,-,y,-,-,-,-,-,-,-,a,-,k,3,-,-,-,-,-,-
lagw1237,-,t,-,-,3,k,-,-,-,3,m,k,a,x,k,a,-,-,n,-,-,-
mser1242,-,t,-,-,3,k,-,-,-,3,m,-,-,d,-,3,-,-,n,v,r,e
afad1236,-,p,-,-,y,-,-,-,-,-,-,-,a,s,k,3,-,-,-,-,-,-
mpad1242,-,p,-,-,i,-,-,-,-,-,-,-,a,s,k,3,-,-,-,-,-,-
malg1250,-,p,-,-,i,-,-,-,-,-,-,-,a,s,k,3,-,-,-,-,-,-
chad1249,-,t,a,-,l,-,-,-,-,-,-,-,a,t,-,i,-,-,n,-,-,-
zina1234,-,t,a,-,l,-,-,-,-,-,-,-,a,T,-,i,-,-,-,-,-,-
