language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kamw1239,-,-,b,y,i,-,-,-,-,S,-,-,i,-,-,-,-,-,-,-
psik1239,-,-,b,-,3,-,-,-,-,S,-,-,i,-,-,-,-,-,-,-
suku1272,-,-,b,-,3,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-
nyim1251,-,-,m,-,e,-,-,-,-,n,-,-,i,-,-,-,-,-,-,-
molo1266,-,e,g,-,-,-,-,-,-,-,-,-,3,-,-,n,-,-,-,e
muya1243,-,-,k,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,i
wuzl1236,-,-,f,-,e,-,-,-,-,t,e,n,e,-,-,n,-,-,-,e
wuzl1236,l,e,f,-,e,-,-,-,-,t,e,n,e,-,-,n,-,-,-,e
vame1236,-,-,b,-,3,-,-,-,-,k,-,w,a,-,-,-,-,-,-,-
dugw1239,-,-,b,-,u,-,-,-,-,g,-,w,o,-,-,m,-,-,-,-
dugw1239,-,-,b,-,3,-,-,-,-,g,-,-,o,-,-,m,-,-,-,-
mere1246,-,-,b,-,3,-,-,-,-,g,-,-,o,-,-,m,-,-,-,-
mere1246,-,-,b,-,3,-,-,-,-,g,-,-,o,-,-,m,-,-,-,-
gemz1238,-,m,b,-,o,-,-,-,-,k,-,-,o,-,-,m,-,-,-,-
mbuk1243,-,-,b,-,i,-,-,-,-,t,-,-,a,-,-,n,-,-,-,a
mbuk1243,-,-,b,-,i,-,-,-,-,t,-,-,e,-,-,n,-,-,-,-
nort3047,-,-,d,-,a,-,-,-,-,n,-,-,a,-,-,N,-,-,-,-
cuvo1236,-,-,p,s,3,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-
buwa1243,-,-,-,-,o,-,-,-,-,t,-,-,o,m,o,T,-,-,-,o
gava1241,-,-,-,-,o,-,-,-,-,k,-,-,o,-,-,T,i,h,w,o
mbed1242,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,S,-,-,-,i
mbar1260,d,i,v,-,i,7,d,a,y,k,-,-,a,-,-,-,-,-,-,-
budu1265,-,-,T,3,a,n,-,-,-,d,-,-,u,-,-,-,-,-,-,-
kanu1281,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
lagw1237,-,-,-,-,a,m,-,-,-,d,-,-,i,-,-,-,-,-,-,-
mser1242,-,-,k,-,3,m,-,-,-,d,-,-,i,-,-,-,-,-,-,-
mpad1242,-,-,-,-,a,-,-,-,-,s,-,-,3,-,-,r,-,-,-,o
malg1250,-,-,-,-,a,-,-,-,-,s,-,-,a,-,-,r,-,-,-,-
chad1249,-,-,-,-,a,-,-,-,-,l,-,y,o,-,-,m,-,-,-,-
zina1234,s,-,k,w,i,n,-,-,-,-,-,-,i,-,-,-,-,-,-,-
marg1265,-,-,-,-,a,-,-,-,-,S,-,-,i,-,-,n,-,-,-,a
bata1314,s,u,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
