language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
nyim1251,n,-,-,-,-,-,-,g,u,v,-,-,-,u,-,-,n,-,-,-,-,-,-
molo1266,-,-,-,-,-,-,-,g,-,-,-,-,-,3,v,a,n,-,-,-,-,-,-
wuzl1236,-,-,-,-,-,-,-,L,-,-,-,-,-,e,t,-,l,-,-,-,-,e,-
vame1236,-,-,-,-,-,-,-,-,-,-,-,-,-,a,s,-,l,a,k,i,b,e,-
mere1246,-,-,-,-,-,-,-,k,-,w,-,-,-,a,-,-,l,a,-,-,m,-,-
mere1246,-,-,-,-,-,-,-,k,-,w,-,-,-,a,-,-,l,a,-,-,m,-,-
gemz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,L,a,-,-,p,e,L
mbuk1243,-,-,-,-,-,-,-,g,-,-,-,-,-,i,-,-,y,a,-,-,-,-,-
buwa1243,b,-,-,-,-,-,o,k,-,-,-,-,-,o,-,-,l,o,-,-,f,-,-
gava1241,b,-,-,-,-,-,o,g,-,-,-,-,-,o,-,-,l,o,-,-,f,-,-
mbed1242,b,-,-,-,-,-,a,k,-,-,-,-,-,a,-,-,l,a,-,-,f,-,-
mbar1260,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,l,u,-,-,-,-,-
budu1265,b,-,-,-,-,-,3,r,-,-,-,-,-,-,-,-,g,a,-,-,-,-,-
lagw1237,d,-,-,-,-,-,u,g,u,m,i,e,g,3,-,-,m,i,-,-,-,-,-
mser1242,d,-,-,-,-,-,o,g,o,m,-,-,-,a,-,-,n,a,-,-,-,-,-
afad1236,L,-,-,a,-,s,3,l,-,-,-,-,-,a,-,-,l,a,-,-,-,-,-
mpad1242,d,u,m,u,-,s,3,l,-,-,-,-,-,a,-,-,l,a,-,-,-,-,-
malg1250,L,-,-,a,n,d,3,-,-,-,-,-,-,-,-,-,n,a,-,-,-,-,-
masl1241,L,-,-,-,-,-,a,r,o,-,-,-,-,a,-,-,n,a,-,-,-,-,-
maje1243,d,-,-,-,-,-,-,g,o,m,-,-,-,a,s,-,w,a,-,-,-,-,-
marg1265,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,r,-,-,-,-,-,-
marg1266,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,r,-,-,-,-,-,-
