language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
dugw1239,m,3,g,3,-,s,-,-,-,-,e,-,-,-,-,-,y,-,r,-,-,e,-
mere1246,m,-,b,3,t,s,u,k,-,d,3,-,-,-,-,-,-,-,r,-,-,e,-
nort3047,-,-,k,u,-,-,-,b,-,-,a,-,-,-,-,-,-,-,r,-,-,e,-
mbuk1243,-,-,k,3,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,T
mbuk1243,-,-,k,3,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,T
cuvo1236,-,-,-,-,-,-,-,b,-,-,e,-,T,-,e,m,n,-,d,-,-,e,y
buwa1243,-,-,-,-,-,-,-,p,-,-,3,-,T,-,o,m,n,-,y,-,-,e,-
gava1241,-,-,-,-,-,-,-,m,-,-,i,-,T,-,-,-,n,-,y,-,-,o,-
mbed1242,-,-,-,-,-,-,-,p,-,-,3,t,S,-,3,m,n,d,Z,-,-,e,-
kamw1239,-,-,-,-,-,-,-,m,-,-,3,-,-,-,-,-,l,-,y,a,w,e,-
lagw1237,-,-,-,-,-,-,-,f,-,-,e,-,l,-,a,-,-,-,l,-,-,-,-
mser1242,-,-,-,-,-,-,-,f,-,-,a,-,k,-,3,-,-,-,s,-,-,e,-
mpad1242,-,-,-,-,-,-,-,l,-,-,a,n,k,7,3,-,-,-,l,3,b,u,-
malg1250,-,-,-,-,-,-,-,l,e,d,3,-,k,7,3,-,-,-,l,-,b,3,-
