language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kamw1239,-,-,-,-,-,-,h,a,t,-,3,m,i
lama1288,-,-,-,g,u,m,b,a,s,l,a,-,-
nyim1251,-,-,-,l,-,-,-,a,t,-,u,m,-
molo1266,-,-,e,t,e,-,m,-,-,-,-,-,e
muya1243,-,-,o,l,-,-,b,o,s,-,o,r,o
wuzl1236,-,-,a,l,-,-,b,a,s,-,a,r,a
vame1236,-,-,a,l,-,-,b,a,s,-,a,r,e
dugw1239,a,t,e,-,-,-,m,e,-,-,-,-,-
mere1246,-,t,e,-,-,-,m,e,-,-,-,-,-
gemz1238,-,t,e,-,-,-,m,e,-,-,-,-,-
mbuk1243,-,t,e,-,-,-,m,e,-,-,-,-,-
nort3047,-,-,a,l,-,-,b,e,s,-,e,l,-
cuvo1236,-,t,e,-,-,-,m,e,-,-,-,-,-
mbed1242,-,t,3,-,-,-,m,3,-,-,-,-,-
budu1265,-,-,-,l,3,-,b,a,x,-,a,r,-
kanu1281,-,-,-,l,u,-,w,a,s,-,a,r,-
lagw1237,-,-,a,l,-,-,b,a,s,-,a,r,-
mser1242,-,-,a,l,-,-,b,a,s,-,a,r,-
afad1236,-,-,a,l,-,-,b,a,s,-,a,r,-
mpad1242,-,-,a,-,-,-,b,a,s,-,a,r,-
malg1250,-,-,-,l,e,-,b,-,-,-,e,r,-
chad1249,-,-,-,-,-,-,b,a,s,-,a,l,-
zina1234,-,-,a,l,-,-,b,a,s,-,a,r,-
bata1314,-,q,a,t,3,-,m,-,t,-,o,-,-
haus1257,-,-,a,l,-,-,b,a,s,-,a,-,-
fula1264,-,-,a,l,-,-,b,a,s,-,a,r,e
