language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
nyim1251,l,-,-,a,-,-,-,-,-,u,l,a,u,-,-,-,-,-
dugw1239,-,-,-,a,b,i,-,-,y,-,b,a,y,-,-,-,-,-
mere1246,t,-,s,e,f,e,k,t,s,e,f,e,k,-,-,-,-,-
nort3047,k,-,-,e,f,-,-,t,-,-,-,e,k,-,-,-,-,-
cuvo1236,T,-,-,e,-,-,-,-,-,-,T,e,r,-,-,-,-,-
buwa1243,k,-,-,e,f,-,k,-,-,e,f,-,-,-,-,-,-,-
gava1241,k,-,-,e,f,-,k,-,-,e,f,-,-,-,-,-,-,-
mbed1242,k,-,-,3,-,-,k,-,-,e,f,e,w,-,-,-,-,-
kanu1281,k,-,-,a,m,-,-,-,-,-,b,a,i,-,-,-,-,-
lagw1237,k,3,l,a,-,-,-,-,-,-,h,3,-,-,-,-,-,-
mser1242,k,-,l,a,-,-,-,-,-,-,h,o,-,-,-,-,-,-
afad1236,k,-,-,a,m,-,-,-,-,-,p,o,y,-,-,-,-,-
mpad1242,k,-,-,a,m,-,-,-,-,-,p,o,y,-,-,-,-,-
malg1250,-,-,-,-,-,-,-,-,-,-,f,e,y,d,i,s,3,n
zina1234,k,-,-,a,-,-,-,-,-,-,f,u,-,-,-,-,-,-
