language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
muya1243,-,-,d,-,3,d,u,-,-,g,-,-,u,-,-
muya1243,-,-,d,-,o,N,-,-,-,g,-,-,o,y,-
wuzl1236,g,i,s,-,a,-,-,-,-,s,-,-,a,l,-
wuzl1236,-,-,d,-,a,N,-,-,-,k,-,-,a,y,-
vame1236,-,-,-,-,a,k,u,m,a,k,u,m,a,-,-
vame1236,-,-,d,-,a,N,-,-,-,k,-,-,a,y,-
mere1246,-,-,d,-,a,N,-,-,-,g,-,-,a,y,-
mere1246,-,-,d,-,a,N,-,-,-,g,-,-,a,y,-
mbuk1243,-,-,d,-,a,n,-,-,-,g,-,-,a,y,-
mofu1248,-,-,d,-,a,N,-,-,-,g,-,-,a,y,-
mofu1248,f,3,r,s,3,n,-,-,-,-,-,-,e,-,-
buwa1243,-,-,l,-,o,N,-,-,-,g,-,-,o,v,-
mpad1242,-,-,d,-,a,n,-,-,-,g,-,-,a,y,a
budu1265,-,-,d,-,a,n,-,-,-,g,-,-,a,y,-
sout3051,-,-,d,-,a,n,-,-,-,g,-,-,a,y,-
chad1249,-,-,d,-,a,n,-,-,-,g,-,-,a,y,-
