language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
molo1266,-,-,-,-,b,3,r,-,-,-,-,-,L,-,a,n
muya1243,-,-,-,-,h,3,-,-,-,-,-,-,m,-,o,-
muya1243,-,-,-,-,h,3,-,-,-,-,-,-,m,-,o,-
wuzl1236,-,-,-,-,w,u,-,-,-,-,-,-,d,-,o,-
wuzl1236,-,-,-,-,w,u,-,-,-,-,-,-,d,-,o,-
wuzl1236,-,-,-,-,b,3,r,a,z,i,g,e,l,-,a,-
dugw1239,-,-,-,-,-,-,-,-,g,3,-,-,m,-,a,-
mere1246,-,-,-,-,m,a,-,-,h,3,-,-,m,b,a,-
mere1246,-,-,-,-,m,a,-,-,h,3,-,-,m,b,a,-
nort3047,-,-,-,-,-,-,-,-,-,-,-,-,m,-,o,y
mbuk1243,-,-,-,-,b,3,-,-,L,o,-,-,m,-,-,-
cuvo1236,-,-,-,-,w,u,-,-,d,a,-,-,m,-,-,-
buwa1243,-,-,-,-,b,o,r,-,-,-,-,-,l,-,o,-
gava1241,-,-,-,-,w,3,-,-,-,-,-,-,z,-,3,m
gava1241,-,-,-,-,b,3,r,-,-,-,-,-,l,-,o,-
mbed1242,-,-,-,-,w,u,-,-,-,-,-,-,z,-,u,m
kamw1239,-,g,-,-,u,-,-,-,-,-,-,-,m,-,o,-
suku1272,n,g,-,-,w,-,-,-,-,-,-,-,-,-,a,-
lama1288,-,g,-,-,w,-,-,-,-,-,-,-,-,-,a,-
lagw1237,-,-,-,n,k,u,n,-,-,-,-,-,h,-,i,-
mser1242,-,-,-,-,k,u,-,-,-,-,-,-,r,-,-,-
afad1236,-,-,-,-,b,3,-,-,-,-,-,-,d,-,i,-
mpad1242,-,k,a,-,w,-,-,-,-,-,-,-,-,-,-,-
malg1250,-,s,a,n,g,a,-,-,-,-,-,-,l,-,a,-
maje1243,-,h,-,-,w,i,-,-,-,-,-,-,n,-,e,-
marg1265,-,N,-,-,u,-,-,-,-,-,-,-,-,-,-,-
marg1266,-,m,a,-,w,-,-,-,-,-,-,-,-,-,-,-
chad1249,-,y,a,-,b,a,-,-,-,-,-,-,l,-,-,-
gaan1243,n,g,-,-,w,e,-,-,-,-,-,-,l,-,a,-
dghw1239,-,g,-,-,w,a,-,-,-,-,-,-,7,-,a,-
