language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
dugw1239,-,-,y,a,m,-,-,b,-,-,a,-,-
mere1246,-,-,y,a,m,-,-,b,-,-,o,-,-
nort3047,-,-,y,a,m,-,-,v,-,-,o,-,-
cuvo1236,k,u,r,a,-,-,-,y,-,-,-,-,-
buwa1243,-,-,-,-,m,o,-,k,u,s,o,m,-
gava1241,-,-,d,o,m,-,-,k,u,s,3,m,-
mbed1242,-,-,y,i,m,-,-,v,i,d,e,-,-
kamw1239,-,-,-,-,m,3,t,l,-,-,3,-,-
suku1272,-,-,d,a,m,a,-,L,-,-,a,x,-
lagw1237,-,-,S,a,-,-,-,w,-,-,a,-,-
mser1242,-,-,S,a,-,-,-,w,-,-,a,-,-
mpad1242,-,-,S,a,-,-,-,w,-,-,a,-,-
malg1250,-,-,S,a,h,a,-,w,-,-,a,-,-
maje1243,-,-,m,-,-,-,-,-,-,-,a,n,i
