language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
molo1266,-,-,-,-,p,-,-,-,a,-,-,T
vame1236,-,-,t,3,v,i,y,-,a,-,-,-
dugw1239,m,a,L,a,r,-,-,-,a,-,-,w
nort3047,-,-,s,o,d,i,g,w,a,-,-,f
mbuk1243,-,-,y,3,r,-,-,-,a,-,-,-
cuvo1236,k,3,s,a,k,-,-,-,a,-,-,-
buwa1243,-,-,-,-,d,-,-,-,o,-,-,-
buwa1243,-,-,-,-,d,-,-,-,o,-,-,-
gava1241,-,-,-,-,d,-,-,-,o,-,-,-
mbed1242,-,-,-,-,d,-,-,-,a,h,a,w
kamw1239,-,-,k,3,l,3,k,-,o,-,-,-
lagw1237,-,-,-,-,d,-,-,-,o,w,u,n
mser1242,-,-,-,-,d,-,-,-,o,-,-,-
afad1236,-,-,-,-,d,-,-,-,o,-,u,n
mpad1242,-,-,-,-,d,-,-,-,o,-,-,-
budu1265,-,-,-,a,d,-,-,-,u,-,3,-
mbar1260,-,-,-,-,k,-,-,-,a,-,-,-
