language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kamw1239,-,-,-,d,-,-,-,-,a,-,t,-,3,y,o
nyim1251,-,-,-,m,-,-,-,-,a,i,t,-,a,-,-
vame1236,-,-,-,L,3,h,-,-,a,-,-,-,-,-,-
dugw1239,-,-,-,m,a,p,-,-,a,y,g,-,a,r,-
mere1246,-,-,-,-,-,p,-,-,a,-,g,-,3,r,-
gemz1238,-,-,-,-,-,m,-,-,e,d,z,-,e,l,e
nort3047,-,-,-,t,3,b,-,-,e,-,b,-,i,-,-
cuvo1236,-,-,-,-,-,w,u,l,a,-,k,-,a,-,-
buwa1243,-,-,-,T,o,-,-,-,-,-,k,-,-,-,-
gava1241,-,-,-,d,e,-,-,N,-,-,k,w,o,b,-
mbed1242,-,-,-,k,u,-,-,-,-,-,l,-,-,-,-
budu1265,-,-,n,d,3,-,-,-,a,-,g,-,3,-,-
mser1242,v,-,-,-,-,-,-,-,i,-,y,-,i,r,e
mpad1242,-,-,-,-,-,-,-,-,-,-,f,-,e,r,e
mpad1242,-,-,-,s,-,-,-,-,a,-,g,-,o,h,e
malg1250,h,3,n,d,3,f,-,-,a,-,k,-,a,t,-
