language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
molo1266,-,-,L,-,-,o,-,-,m,-,-,-,-,-,-
muya1243,-,-,L,-,-,3,d,a,m,-,-,-,-,-,-
muya1243,-,-,L,-,-,o,-,-,m,-,-,-,-,-,-
wuzl1236,-,-,L,-,-,a,-,-,m,-,-,-,-,-,-
wuzl1236,-,-,L,-,-,a,-,-,m,-,-,-,-,-,-
vame1236,-,-,d,a,r,a,-,-,-,-,-,-,-,-,-
mbuk1243,-,-,d,a,r,a,-,-,-,-,-,-,-,-,-
bald1241,-,-,l,i,d,a,-,-,m,-,-,-,u,7,-
kamw1239,-,-,-,-,-,-,-,-,m,-,T,w,a,f,3
psik1239,-,-,-,-,-,-,-,-,m,-,T,-,e,f,-
psik1239,-,-,-,-,-,-,-,-,m,-,T,-,e,f,3
suku1272,-,-,L,-,-,a,-,-,m,-,-,-,-,-,-
lama1288,-,-,-,-,-,-,-,-,x,w,t,-,a,f,a
mbar1260,7,i,L,-,-,i,-,-,m,-,-,-,-,-,-
marg1266,-,-,t,-,-,3,-,-,f,-,-,-,-,-,u
bata1314,-,-,t,-,-,u,-,-,f,-,-,-,-,-,-
gaan1243,-,-,d,-,-,3,r,-,m,-,-,-,a,n,-
dghw1239,-,-,L,-,-,i,-,-,p,-,-,-,e,-,-
