language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
dugw1239,-,-,g,a,y,-,-,i,-,k,u,-,l,e,N,-
mere1246,-,-,g,a,y,-,-,i,-,k,u,-,d,e,y,-
nort3047,-,-,k,i,y,-,-,-,-,k,u,-,n,a,y,-
cuvo1236,-,-,d,a,r,-,-,-,-,h,w,-,-,a,d,-
buwa1243,-,-,-,u,y,-,-,e,-,k,N,-,g,e,s,-
gava1241,-,-,-,-,y,-,-,o,-,k,N,-,k,i,S,-
mbed1242,-,-,-,-,g,-,-,e,-,-,N,-,g,i,s,-
kamw1239,m,3,t,-,l,-,-,a,-,h,w,a,T,i,-,-
suku1272,-,-,L,-,y,-,-,a,m,s,-,-,-,-,-,-
lagw1237,-,-,-,-,m,b,-,u,-,k,-,-,r,e,-,-
mser1242,-,-,-,-,m,-,-,e,n,k,u,-,r,e,-,-
mpad1242,-,-,-,-,s,k,o,3,l,k,u,-,r,e,-,-
malg1250,-,-,-,-,y,-,a,i,y,-,-,-,-,a,-,-
bata1314,-,-,-,-,b,-,-,e,-,-,-,-,r,3,t,o
