language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
vame1236,-,d,-,u,m,-,-,-,-,-,-,-,-,-,3,r,-,g,-,a,-
dugw1239,w,d,a,w,m,-,-,-,3,-,-,h,-,-,3,r,-,k,-,e,y
nort3047,-,-,-,-,m,-,-,-,3,-,-,h,-,-,i,r,a,k,-,-,-
cuvo1236,-,-,-,-,m,-,-,-,a,-,-,L,e,m,e,r,-,k,-,e,y
mbed1242,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,r,3,k,-,-,-
kamw1239,-,-,-,-,k,-,-,-,a,-,-,S,-,-,i,-,-,k,w,i,-
lagw1237,-,-,-,-,b,3,l,a,e,m,3,s,-,-,3,n,-,-,-,-,-
mser1242,-,-,-,-,b,3,r,-,-,m,-,s,-,-,u,n,-,-,-,-,-
afad1236,-,-,-,-,f,-,-,-,u,k,-,7,-,-,u,r,-,-,-,a,-
mpad1242,-,-,-,-,m,-,s,-,i,m,-,s,-,-,u,n,-,-,-,-,-
malg1250,-,-,-,-,m,-,-,-,e,n,-,s,-,-,u,m,-,-,-,-,-
budu1265,-,-,-,-,h,-,-,-,o,g,-,-,-,-,3,r,-,-,-,a,-
