language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
muya1243,-,-,-,-,s,-,-,i,h,-,-,s,-,i,-,-,-,-,h,-
muya1243,-,N,g,u,r,-,-,u,k,-,-,-,-,u,-,-,-,-,k,-
wuzl1236,a,N,g,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vame1236,-,-,h,3,d,-,-,-,-,-,-,-,-,e,-,s,-,-,l,-
dugw1239,-,m,-,-,-,-,-,a,-,-,-,L,-,a,-,-,-,-,y,-
mere1246,-,m,-,3,d,-,-,3,-,-,-,L,-,e,-,-,-,-,-,-
nort3047,-,-,-,-,h,-,-,i,-,-,-,L,-,-,-,-,-,-,-,-
mbuk1243,-,-,-,-,d,u,g,u,-,-,-,L,-,e,-,-,-,-,-,-
cuvo1236,-,m,-,e,h,-,-,-,-,-,-,L,-,e,-,-,-,-,y,-
gava1241,-,-,-,-,h,-,-,o,-,-,-,f,-,-,-,-,-,-,-,-
mbed1242,-,-,-,-,d,-,-,3,-,-,-,L,-,-,-,-,-,-,-,-
kamw1239,-,t,-,-,l,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
suku1272,-,m,b,3,l,-,-,a,-,-,-,k,-,3,-,-,-,-,n,-
lagw1237,-,-,-,-,-,-,-,-,z,u,3,n,d,a,x,t,a,a,y,a
mser1242,-,-,-,-,-,-,-,i,v,-,-,-,-,a,-,s,-,-,-,-
afad1236,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,t,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,t,-,-,i,w,u,-,n,-,-,-,-,-,-,-,-
bata1314,-,-,-,-,d,-,-,3,k,a,-,t,-,o,-,-,-,-,-,-
