language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kamw1239,-,-,-,m,a,-,v,-,-,3,-,-,-,r,a,Z,i
nyim1251,t,-,-,S,i,-,b,-,-,i,-,-,-,r,-,-,-
molo1266,-,-,-,T,a,-,h,-,-,a,-,-,-,-,-,y,-
molo1266,m,3,-,d,a,-,v,-,-,a,-,-,-,-,-,-,-
muya1243,m,o,n,d,o,-,v,-,-,o,-,-,-,-,-,-,-
muya1243,-,-,-,b,o,n,y,-,-,o,-,-,-,-,-,y,-
muya1243,-,-,-,d,o,-,h,-,-,o,-,-,-,-,-,-,-
wuzl1236,-,-,-,m,3,-,f,3,r,a,-,-,-,-,-,k,-
vame1236,m,a,-,n,a,-,v,-,-,a,-,-,-,-,-,-,-
dugw1239,m,3,-,v,a,-,v,-,-,a,-,-,-,-,-,y,-
mere1246,-,-,-,v,a,-,v,-,-,a,-,-,-,-,-,y,-
nort3047,-,-,-,v,i,-,v,-,-,e,-,-,-,-,-,-,-
cuvo1236,-,-,-,v,e,-,v,-,-,e,-,-,-,-,-,k,-
gava1241,-,-,-,v,e,-,v,-,-,i,d,m,b,l,o,h,-
mbed1242,-,-,-,v,3,-,v,-,-,e,-,-,-,-,-,k,-
budu1265,-,-,-,b,a,-,l,-,-,o,-,-,-,-,-,-,-
kanu1281,-,-,-,b,a,-,l,-,-,o,-,-,-,-,-,-,-
lagw1237,m,-,-,b,3,-,l,-,k,a,-,-,-,-,-,m,-
mser1242,m,-,-,b,3,-,l,-,d,i,-,-,-,-,-,-,-
afad1236,-,-,-,b,a,-,l,-,-,u,-,-,-,-,-,-,-
mpad1242,-,-,-,b,a,-,l,-,-,o,-,-,-,-,-,-,-
malg1250,-,-,-,-,a,-,l,a,m,a,-,-,-,-,-,-,-
bata1314,-,-,-,d,u,-,b,-,-,e,-,-,-,-,-,-,-
