language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
wuzl1236,-,-,k,u,-,l,-,-,-,-,-,-,-,-,-,-,-
vame1236,-,-,k,3,-,l,-,-,-,-,-,-,-,-,-,a,-
dugw1239,m,3,v,3,-,l,-,e,y,g,u,d,e,r,-,e,-
nort3047,-,-,d,i,-,d,-,-,-,-,3,d,a,g,w,a,f
cuvo1236,-,-,m,a,n,d,-,-,-,-,-,d,u,-,w,a,-
gava1241,-,d,z,o,-,-,-,-,-,-,-,d,3,-,w,o,-
mbed1242,-,-,v,3,-,l,-,-,-,-,-,d,u,-,w,a,-
kamw1239,-,-,t,-,-,l,-,-,-,-,a,r,a,-,v,3,-
lagw1237,-,-,v,e,-,l,m,3,-,s,3,l,-,-,-,3,m
mser1242,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,b
mpad1242,-,-,f,i,-,s,-,-,-,-,a,r,-,-,-,u,-
malg1250,-,-,f,i,-,d,-,3,-,k,a,l,-,-,-,-,-
mbar1260,-,-,-,-,-,t,-,-,-,-,a,k,-,-,-,a,-
