language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
wuzl1236,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-,a,-,-
dugw1239,-,-,m,-,-,3,-,w,-,a,-,-,l,-,-,-,a,N,-
mere1246,-,-,m,-,-,a,-,w,-,u,-,-,L,-,-,-,a,h,-
nort3047,-,-,-,-,-,-,-,w,-,u,-,-,L,-,-,-,a,-,-
cuvo1236,t,a,p,a,t,a,-,b,-,-,-,-,-,-,-,-,a,-,-
buwa1243,-,o,N,-,t,o,-,b,-,o,-,-,-,-,-,-,-,-,-
buwa1243,-,-,-,-,t,o,-,b,-,o,-,-,-,-,-,-,-,-,-
mbed1242,-,-,-,-,-,-,-,h,-,o,-,-,l,-,-,-,a,N,-
kamw1239,-,-,k,-,-,-,-,w,-,a,-,-,l,y,-,-,e,h,a
psik1239,-,-,k,-,-,-,-,w,-,3,-,-,l,-,-,-,e,-,-
mser1242,-,-,-,-,-,-,-,m,-,a,-,-,z,-,e,s,3,n,-
mpad1242,-,-,d,-,-,a,-,b,u,3,-,-,l,g,a,s,i,-,-
malg1250,-,-,-,-,-,a,-,b,-,a,-,-,r,g,-,-,e,-,-
budu1265,-,-,-,-,-,-,-,b,-,o,h,u,d,-,-,-,3,-,-
mbar1260,-,-,-,-,-,-,-,g,-,o,-,-,l,-,-,-,o,y,-
chad1249,-,-,-,-,-,a,m,b,-,-,-,-,-,-,-,-,e,n,-
