language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
nyim1251,-,-,v,a,-,t,-,-,-,-
dugw1239,m,3,f,a,-,d,-,-,-,-
mere1246,-,-,f,a,-,d,-,-,-,-
mere1246,-,-,f,a,-,d,-,-,-,-
nort3047,m,u,f,a,-,d,-,-,-,-
cuvo1236,-,-,f,a,-,d,-,-,-,-
buwa1243,N,-,f,o,-,d,-,-,-,-
gava1241,N,-,f,o,-,d,-,-,-,-
mbed1242,n,-,f,a,-,d,-,-,-,-
budu1265,h,3,g,a,-,y,-,-,-,-
kanu1281,d,e,g,3,-,-,-,-,-,-
lagw1237,-,-,g,a,-,d,-,-,-,e
mser1242,-,-,k,a,-,d,-,-,-,e
afad1236,-,-,g,a,-,d,-,-,-,e
mpad1242,-,-,g,a,-,d,-,-,-,e
malg1250,-,-,g,a,n,d,-,-,-,e
chad1249,-,-,-,a,-,r,b,a,7,a
zina1234,-,-,f,o,-,d,-,-,-,i
