language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
dugw1239,-,-,-,-,a,-,m,-,-,b,a,-,-,l,-
mere1246,-,h,3,L,a,y,i,-,-,b,o,-,-,-,-
nort3047,-,g,a,r,a,-,-,-,-,k,-,-,-,-,-
cuvo1236,-,-,-,-,-,-,m,-,-,b,a,-,-,l,-
buwa1243,-,b,u,-,-,-,-,-,-,k,3,-,-,l,o
gava1241,g,w,o,-,-,-,-,-,-,b,-,-,-,l,o
mbed1242,-,b,u,-,-,-,-,-,-,k,u,-,-,l,-
kamw1239,-,w,-,-,-,-,-,-,-,t,a,-,-,-,-
lagw1237,n,k,3,n,-,-,-,-,-,h,i,-,-,-,-
mser1242,-,k,3,r,-,-,-,-,-,b,3,-,-,t,-
afad1236,-,m,3,l,-,-,-,-,-,b,i,-,-,-,-
mpad1242,-,k,3,r,-,-,-,-,-,-,i,-,-,-,-
malg1250,-,m,3,l,-,-,-,-,-,b,3,-,-,-,-
masl1241,-,k,a,r,a,-,-,-,-,b,i,s,3,L,u
budu1265,-,T,u,r,u,-,-,-,-,g,u,-,-,-,-
maje1243,-,k,a,r,a,-,N,d,3,v,e,-,-,-,-
