language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
nyim1251,-,-,k,u,d,-,-,-,u,m
dugw1239,-,-,b,a,l,-,-,-,a,y
dugw1239,-,-,b,a,l,-,-,-,a,y
mere1246,-,-,b,a,l,-,-,-,a,y
mere1246,-,-,b,e,l,-,-,-,e,-
gemz1238,-,-,b,a,l,-,-,-,a,y
gemz1238,-,-,b,e,l,-,-,-,e,-
cuvo1236,-,-,d,e,N,-,-,g,e,s
buwa1243,-,-,-,-,d,e,N,g,e,z
gava1241,-,-,k,3,l,i,N,g,o,-
kanu1281,-,-,-,a,l,-,-,-,a,-
lagw1237,-,g,-,a,d,-,-,-,a,n
mser1242,n,k,7,a,d,-,-,-,a,n
afad1236,-,-,t,3,b,-,-,-,3,n
mpad1242,-,-,t,u,p,-,-,-,u,-
malg1250,-,k,7,a,d,-,-,-,a,n
