language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
nyim1251,-,-,s,a,-,-,b,i,-,-
dugw1239,-,-,d,u,-,k,w,e,r,-
mere1246,-,-,d,u,N,g,w,e,r,-
gemz1238,-,-,s,a,-,k,w,a,l,-
nort3047,m,e,y,e,-,g,w,e,-,-
cuvo1236,-,-,d,a,N,g,w,a,r,-
buwa1243,-,-,L,o,m,-,b,o,y,-
gava1241,-,-,d,o,m,-,b,i,y,-
mbed1242,g,a,d,a,-,-,f,-,-,-
lagw1237,-,-,z,a,-,-,w,a,-,-
mser1242,-,-,g,a,-,-,n,a,-,-
afad1236,-,-,s,a,-,-,w,-,-,-
mpad1242,-,-,s,a,-,-,w,-,-,-
malg1250,-,-,k,a,-,-,m,a,r,o
zina1234,-,-,m,a,-,k,w,a,l,i
maje1243,-,-,b,a,-,k,w,a,l,a
