language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
molo1266,m,-,3,-,k,-,-,-,-,o,-,-,-
muya1243,m,-,u,-,k,-,-,-,-,u,-,-,-
muya1243,-,-,-,-,k,-,-,-,-,w,a,h,-
wuzl1236,m,-,u,-,k,-,-,-,-,u,-,-,-
wuzl1236,m,-,u,-,k,-,-,-,-,u,-,-,-
vame1236,m,-,a,r,k,-,-,-,-,a,-,-,-
mbuk1243,m,b,3,r,k,-,-,-,-,a,-,-,-
mofu1248,m,-,a,-,k,-,w,-,-,a,-,w,-
mofu1248,m,-,a,-,k,-,w,-,-,a,-,w,-
bald1241,m,-,E,r,k,-,-,-,-,E,-,7,-
bald1241,m,-,e,r,k,-,-,-,-,i,-,-,-
kamw1239,n,-,-,-,k,-,w,-,-,a,n,g,o
psik1239,N,-,-,-,k,-,w,-,-,a,-,N,3
suku1272,m,-,u,-,k,-,w,-,-,a,-,-,-
lama1288,m,-,-,-,k,-,w,-,-,a,-,-,-
lama1288,m,-,-,-,k,u,w,-,-,a,-,-,-
mbar1260,-,-,-,-,-,-,L,i,r,a,-,-,-
marg1266,-,-,-,-,k,-,w,-,-,a,-,-,-
sout3051,m,-,e,r,k,-,-,-,-,e,-,d,-
sout3051,m,-,e,r,k,-,-,-,-,e,-,d,-
gaan1243,m,-,i,t,S,-,-,-,-,a,-,-,-
