language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
muya1243,-,-,-,-,-,-,-,-,d,-,-,i,L,-,-,-,-
muya1243,-,-,-,-,-,-,-,-,d,-,-,i,L,-,-,-,-
vame1236,-,-,-,-,-,-,-,-,d,-,-,u,L,i,y,a,-
vame1236,h,-,3,-,n,a,N,a,d,-,-,a,L,a,y,-,-
dugw1239,m,-,3,-,-,-,b,e,t,-,-,e,y,-,-,-,-
mere1246,t,s,3,-,-,-,-,-,t,-,s,a,L,-,-,-,-
mere1246,t,s,3,-,-,-,-,-,t,-,s,a,L,-,-,-,-
mbuk1243,d,-,3,-,-,-,-,-,d,-,-,e,L,-,-,-,-
cuvo1236,y,-,i,-,-,-,-,-,-,-,-,-,L,a,-,-,-
buwa1243,-,-,-,-,-,-,-,-,s,-,-,o,s,-,f,o,t
buwa1243,-,-,-,-,-,-,-,-,y,-,-,o,L,-,-,-,-
gava1241,d,-,-,-,-,-,-,-,z,-,-,o,h,-,-,o,-
mbed1242,k,-,3,-,-,-,-,-,l,-,-,e,L,-,-,-,-
kamw1239,n,-,-,-,-,-,-,-,t,-,s,a,-,-,-,-,-
lagw1237,g,-,e,l,n,-,s,-,l,-,-,e,-,-,-,-,-
mser1242,-,-,-,-,-,-,-,-,l,-,-,a,-,-,-,o,-
mpad1242,-,-,-,-,-,-,-,-,l,-,-,a,h,-,-,o,-
malg1250,-,-,-,-,-,-,-,-,l,e,d,3,l,i,-,a,-
bata1314,k,-,-,-,-,-,-,-,w,-,-,a,l,-,-,-,-
