language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
muya1243,-,-,-,t,3,h,-,-,-,-,-,-,-
wuzl1236,-,-,-,t,u,h,-,-,-,-,-,-,w
dugw1239,-,m,3,t,e,h,-,e,y,z,a,-,y
mere1246,-,-,-,t,a,h,-,-,-,z,3,-,y
nort3047,-,-,-,t,3,h,-,a,-,z,a,-,y
cuvo1236,-,-,-,t,a,h,-,-,-,z,a,-,y
buwa1243,-,N,-,t,o,N,-,-,-,v,o,-,-
gava1241,-,N,-,t,o,-,-,-,-,v,o,-,-
mbed1242,-,-,-,t,3,n,-,-,-,v,a,-,-
kamw1239,-,n,-,t,3,h,-,3,w,g,3,-,-
lagw1237,-,n,-,d,a,s,-,3,-,w,u,n,-
mser1242,-,-,-,y,i,-,-,e,n,g,o,-,-
afad1236,-,-,-,g,a,-,-,e,m,b,o,-,-
mpad1242,-,-,-,g,a,-,-,e,n,g,u,-,-
mpad1242,-,-,-,s,a,s,7,e,-,-,-,-,-
malg1250,s,e,-,d,3,-,-,-,-,f,3,d,a
mbar1260,-,-,-,t,-,-,-,e,-,-,-,-,-
