language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
molo1266,-,-,-,-,-,y,-,-,e,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
molo1266,-,-,-,-,-,d,-,-,e,-,-,-,-,-,-,d,-,-,e,n,-,-,-,-
muya1243,-,-,-,-,-,y,-,-,i,r,i,-,-,-,-,r,-,-,i,-,-,-,-,-
dugw1239,-,-,-,-,-,d,-,-,e,-,-,-,-,-,-,d,-,-,e,k,a,r,a,y
dugw1239,-,-,-,-,-,d,-,-,e,-,-,-,-,-,-,d,-,-,e,k,-,-,-,-
nort3047,-,-,-,-,-,y,-,-,i,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
mbuk1243,-,-,-,-,-,d,-,-,i,-,-,-,-,-,-,d,-,-,e,m,-,-,-,-
cuvo1236,m,e,t,3,-,h,-,t,e,-,-,-,-,-,-,h,-,-,e,-,-,-,-,-
buwa1243,-,-,-,-,n,y,-,-,3,-,-,-,-,-,-,w,-,-,e,n,-,-,-,-
gava1241,-,-,-,-,N,t,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-
mbed1242,-,-,t,3,n,d,-,-,i,w,e,N,m,3,n,d,i,w,e,N,-,-,-,-
kamw1239,-,-,-,-,-,z,a,k,3,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
lagw1237,-,-,-,-,-,z,-,-,3,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
mser1242,-,-,-,-,-,y,-,-,i,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
afad1236,-,-,-,-,-,y,-,-,i,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
mpad1242,-,-,-,-,-,y,-,-,i,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
malg1250,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
budu1265,-,-,-,-,-,y,-,-,3,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-
chad1249,-,-,-,-,-,h,a,g,i,-,-,-,-,-,-,g,-,-,a,-,-,-,-,-
