language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
molo1266,-,-,-,-,-,y,3,-,-,-,-,n,-,-,-,-,-,-,-
muya1243,-,-,-,-,-,y,3,-,-,-,-,n,-,-,-,-,-,o,y
muya1243,-,-,-,-,-,v,3,-,-,-,-,d,-,-,-,-,-,o,y
muya1243,-,-,-,-,-,L,o,-,-,-,-,k,-,-,-,-,-,o,y
wuzl1236,-,-,-,-,-,z,a,-,-,-,-,z,-,a,-,-,k,a,-
dugw1239,m,-,-,3,-,s,3,-,-,-,-,n,-,-,-,-,-,e,y
mere1246,-,-,-,d,-,z,3,-,-,-,-,n,-,-,-,-,-,a,-
nort3047,-,-,-,-,-,y,i,-,-,-,-,m,-,-,-,-,-,i,-
mbuk1243,m,a,m,3,-,z,-,-,-,-,-,-,-,-,-,-,-,e,k
cuvo1236,-,-,-,-,-,y,3,-,-,-,-,n,-,-,-,-,-,a,-
cuvo1236,-,-,-,-,-,y,a,-,-,-,-,n,-,n,-,-,d,a,-
buwa1243,-,-,-,-,-,l,o,-,-,-,-,m,-,-,-,-,-,-,-
buwa1243,-,-,-,-,-,T,o,-,-,-,-,k,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,l,o,-,-,-,-,m,-,-,-,-,z,3,-
mbed1242,-,-,-,-,-,t,3,-,-,-,-,r,-,-,-,-,-,-,-
kamw1239,-,-,-,-,-,v,3,-,-,-,-,h,-,-,-,-,-,3,-
lagw1237,-,-,-,-,-,d,3,-,-,-,-,g,-,-,-,-,w,a,-
mser1242,-,-,-,-,-,r,-,-,-,-,-,g,-,-,-,-,w,a,-
afad1236,-,-,-,-,-,h,e,l,n,g,3,r,-,-,-,-,n,o,-
mpad1242,-,-,-,-,-,b,o,-,-,-,-,g,-,-,-,-,-,a,-
mpad1242,-,-,-,n,-,g,3,-,-,-,-,r,-,-,-,-,n,o,-
mpad1242,-,-,-,-,-,h,3,n,n,g,3,r,-,-,-,-,n,o,-
mpad1242,-,-,-,-,-,k,a,-,-,-,-,l,-,-,-,-,g,u,-
mpad1242,-,-,-,-,-,m,a,-,-,-,-,l,-,-,-,-,u,o,-
mpad1242,-,-,-,d,a,h,a,-,-,-,-,l,-,-,-,-,-,-,-
malg1250,-,-,-,-,-,d,3,-,-,-,-,g,b,a,w,u,n,-,-
budu1265,-,-,-,-,-,d,u,-,-,-,-,g,-,-,-,-,w,a,-
bata1314,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,w,a,-
chad1249,-,-,-,-,-,s,a,-,-,-,-,h,-,-,-,-,-,a,l
