language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
dugw1239,-,-,-,h,a,L,3,k,a,-,-,-,-,-
dugw1239,-,-,-,-,-,L,3,k,a,-,-,-,-,-
mere1246,n,d,o,h,a,L,3,k,a,e,y,e,-,-
nort3047,-,-,-,z,i,l,-,-,-,-,-,-,-,-
cuvo1236,m,-,a,w,a,l,-,-,-,-,-,-,-,-
buwa1243,m,-,o,w,o,l,-,-,-,-,-,-,-,-
gava1241,m,-,o,w,3,l,-,-,-,-,-,-,-,-
mbed1242,m,-,u,w,u,l,-,-,-,-,-,-,-,-
bald1241,-,-,-,z,3,l,-,-,-,-,-,-,-,-
kamw1239,m,-,-,-,-,d,i,-,-,-,-,-,-,-
lagw1237,-,-,-,m,-,-,-,-,-,-,-,e,n,i
mser1242,-,-,-,b,-,l,u,w,-,-,-,e,-,-
afad1236,-,-,-,b,3,l,o,s,a,-,w,e,-,-
mpad1242,-,-,-,b,-,l,o,s,-,-,-,e,-,-
malg1250,-,-,-,b,-,l,e,w,-,-,-,e,-,-
maje1243,-,-,-,-,-,g,a,z,-,-,-,e,-,-
