language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
molo1266,-,-,-,-,h,-,-,a,-,-,y,-,-,-,-,-,-,-,-,-
muya1243,-,-,-,-,h,-,-,o,-,-,y,-,-,-,-,-,-,-,-,-
wuzl1236,-,-,-,-,h,-,-,a,-,-,y,-,-,-,-,-,-,-,-,-
vame1236,m,-,-,a,g,-,-,a,-,-,y,-,-,a,-,-,-,-,-,-
vame1236,k,a,t,a,p,-,-,e,-,r,L,-,-,a,-,-,-,-,-,m
vame1236,-,-,-,-,v,-,-,i,-,-,y,-,-,a,-,-,-,-,-,w
vame1236,-,-,-,-,t,-,-,e,-,-,l,-,-,e,k,w,l,e,k,w
vame1236,-,-,-,a,h,-,-,a,-,-,y,-,-,-,-,-,-,-,-,-
mbuk1243,m,-,-,3,r,-,d,a,-,-,-,-,-,-,-,-,-,-,-,-
mbuk1243,-,-,-,-,T,3,m,a,-,-,n,-,-,-,-,-,-,-,-,-
mbuk1243,n,-,-,-,d,-,-,a,-,-,w,-,-,-,-,-,-,-,-,-
kamw1239,-,-,-,-,h,-,-,a,n,d,z,-,-,o,-,-,-,-,-,-
lama1288,-,-,-,-,x,-,-,i,-,-,y,-,-,a,-,-,-,-,-,-
marg1265,-,-,-,-,y,-,-,a,-,d,i,-,-,-,-,-,-,-,-,-
bata1314,-,-,-,-,l,-,-,a,-,-,m,3,t,o,-,-,-,-,-,-
