language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
molo1266,-,-,k,3,-,r,-,g,-,o,-,-,-,-,d,-,o,k,-
muya1243,-,-,k,-,-,r,u,k,-,o,-,-,-,-,d,-,u,k,-
muya1243,-,-,g,e,-,z,-,-,-,3,-,-,-,-,l,-,e,k,i
wuzl1236,-,-,-,a,-,l,-,-,-,a,-,-,-,-,r,-,-,-,-
vame1236,-,-,g,u,-,d,-,k,w,a,-,-,-,-,r,-,-,-,-
dugw1239,-,-,m,a,y,d,a,g,-,o,r,y,s,a,r,-,a,-,-
mere1246,-,-,b,o,-,d,o,b,-,o,-,-,-,-,d,-,o,-,-
nort3047,-,-,-,-,-,-,a,g,-,o,-,-,-,-,n,-,o,k,-
mbuk1243,-,-,p,u,-,d,o,p,-,u,-,-,-,-,d,-,o,-,-
mbuk1243,-,-,b,a,-,d,3,b,-,a,-,-,-,-,d,-,a,-,-
cuvo1236,-,-,m,a,h,d,a,g,-,-,-,w,-,-,-,-,a,m,-
buwa1243,-,-,k,-,-,-,-,-,-,o,-,-,-,-,m,p,o,h,-
gava1241,-,-,7,-,-,-,-,w,-,o,-,-,-,-,n,-,o,n,-
kamw1239,-,-,g,u,-,r,-,-,-,e,-,-,-,-,m,-,e,-,-
suku1272,-,-,m,a,-,r,-,-,-,a,-,-,-,-,b,-,u,k,-
mser1242,-,-,k,u,-,-,-,g,-,-,-,-,-,-,-,-,u,-,-
afad1236,a,n,g,3,-,r,-,g,-,3,-,-,-,-,L,7,3,-,-
bata1314,-,-,g,u,-,-,-,g,-,u,-,-,-,-,t,-,o,-,-
