language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kamw1239,-,-,-,-,n,-,t,-,-,-,-,-,-,-,S,o,-
psik1239,-,-,-,-,m,-,T,i,-,-,-,-,-,-,y,a,-
suku1272,-,-,-,-,-,-,y,i,-,-,r,-,-,-,L,3,-
lama1288,-,-,-,-,-,-,l,-,-,-,-,-,-,-,g,3,N
nyim1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,L,a,-
molo1266,-,-,-,-,g,-,-,3,-,-,-,-,-,-,s,a,n
muya1243,-,-,-,-,k,-,-,o,-,-,-,-,-,-,k,u,r
vame1236,-,-,-,-,t,-,-,u,-,-,g,-,-,-,w,a,m
dugw1239,-,-,-,-,g,u,s,a,-,-,-,-,-,N,L,a,-
mere1246,-,-,-,-,m,-,-,a,-,-,r,a,y,i,L,a,-
gemz1238,k,-,-,-,w,-,-,a,k,u,r,-,-,-,L,a,-
mbuk1243,-,-,-,-,m,-,-,a,-,-,r,-,-,-,-,a,y
nort3047,L,-,-,a,m,i,z,i,-,-,-,-,-,-,l,e,n
cuvo1236,-,-,-,-,m,-,-,a,-,-,r,-,-,-,-,a,y
buwa1243,-,-,-,-,m,-,-,e,-,-,r,-,-,-,-,e,-
gava1241,-,-,-,-,m,-,-,e,-,-,r,-,-,-,-,e,-
mbed1242,-,-,-,-,m,-,-,e,-,-,r,-,-,-,-,e,-
mbar1260,-,-,-,-,w,-,-,i,-,-,-,-,-,-,L,i,-
kanu1281,d,a,l,o,-,-,-,-,-,-,-,-,-,-,-,-,-
lagw1237,d,u,g,u,m,-,-,-,-,-,-,-,-,-,-,i,-
mser1242,d,o,g,o,m,-,-,-,-,-,-,-,-,-,-,-,-
afad1236,d,-,-,u,m,-,-,-,-,-,-,-,-,-,-,i,-
mpad1242,d,-,-,u,m,-,-,-,-,-,-,-,-,-,-,u,-
malg1250,d,-,-,u,m,-,-,-,-,-,-,-,-,-,-,-,-
masl1241,d,-,-,u,m,-,-,-,-,-,-,-,-,-,-,a,n
maje1243,d,-,g,o,m,-,-,-,-,-,-,-,-,-,-,e,-
