language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
nyim1251,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,u,-,-
dugw1239,-,-,-,k,-,-,u,-,r,e,k,k,e,-,k,-,-,-,-,e,-,-
mere1246,-,-,-,g,-,-,u,-,y,-,-,-,o,-,m,-,-,-,-,o,m,o
mere1246,-,-,-,g,-,-,u,-,y,-,-,-,o,-,m,-,-,-,-,o,m,o
gemz1238,-,-,-,g,-,-,u,-,y,-,-,-,a,-,m,-,-,-,-,a,m,a
nort3047,-,-,-,k,-,-,w,-,-,-,-,-,e,-,r,-,-,-,-,e,k,-
cuvo1236,k,w,a,k,-,-,u,r,y,-,-,-,a,-,N,-,-,-,-,-,-,-
buwa1243,-,-,-,-,-,-,-,-,-,-,d,-,o,h,d,-,-,-,-,o,h,-
buwa1243,-,-,-,k,w,-,o,-,y,-,l,-,o,-,l,-,-,-,-,o,N,-
buwa1243,-,-,-,k,w,-,o,-,y,t,s,-,o,-,l,-,-,-,-,o,N,-
gava1241,-,-,-,-,m,-,3,-,-,-,s,m,3,-,s,-,-,-,-,-,-,-
mbed1242,-,-,-,k,u,k,u,-,y,-,-,-,-,-,-,-,-,-,-,i,N,-
kanu1281,T,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,T,-,-,a,m,-
lagw1237,s,-,-,7,-,-,-,-,-,-,-,-,e,-,m,-,s,-,7,e,m,-
mser1242,s,-,-,7,-,-,-,-,-,-,-,-,e,-,m,-,s,-,7,e,m,-
mpad1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,a,d,a,l,-,-,-
mpad1242,s,-,-,7,-,-,-,-,-,-,-,-,e,-,m,-,s,-,7,e,m,-
zina1234,y,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,y,-,-,a,m,a
