language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
dugw1239,-,-,-,m,3,m,b,-,e,-,-,l,-,-,-,e,y
dugw1239,-,-,-,m,3,-,d,-,3,-,-,d,-,-,-,e,y
nort3047,-,-,-,m,a,-,y,-,a,-,m,b,-,-,-,a,-
nort3047,-,-,-,-,-,-,d,-,3,-,-,d,-,-,-,e,-
cuvo1236,d,a,w,m,a,-,s,-,-,-,m,b,-,-,-,a,N
mbed1242,-,-,-,-,-,-,b,-,a,-,-,l,-,-,-,-,-
kamw1239,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-
kamw1239,-,-,-,-,-,-,h,-,3,-,-,k,3,-,-,o,-
psik1239,-,-,-,-,-,-,x,-,3,-,-,-,-,-,-,-,-
lagw1237,-,-,-,-,-,-,L,-,a,w,u,n,-,-,-,-,-
mser1242,-,-,-,-,-,-,l,t,e,-,u,l,i,o,y,e,-
mser1242,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-
afad1236,-,-,-,-,-,-,d,-,e,-,-,-,-,-,-,-,-
mpad1242,-,-,-,-,-,-,d,-,e,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,-,-,L,-,a,w,u,n,-,-,-,-,-
