language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
molo1266,m,3,v,-,-,-,-,3,y,-,e,-
muya1243,-,-,v,-,-,-,-,i,-,-,-,-
wuzl1236,-,-,v,-,-,-,-,i,y,-,o,-
vame1236,-,-,v,-,-,-,-,a,d,-,a,y
vame1236,-,a,v,-,-,-,-,e,N,-,-,-
dugw1239,m,a,v,-,-,-,-,a,y,-,-,-
mere1246,m,3,v,-,-,-,-,e,-,-,-,-
nort3047,-,-,v,-,-,-,-,e,-,-,-,-
mbuk1243,-,-,d,-,-,-,-,a,z,-,-,-
mbuk1243,-,-,v,-,-,i,y,a,-,-,-,-
cuvo1236,m,a,v,-,-,-,-,a,y,-,-,-
buwa1243,-,-,v,-,-,-,-,o,-,-,-,-
gava1241,-,-,v,-,-,-,-,o,-,-,-,-
mbed1242,-,-,v,-,-,-,-,a,-,-,-,-
kamw1239,-,-,v,-,-,-,-,a,-,-,-,-
psik1239,-,-,v,-,-,-,-,a,-,-,-,-
lama1288,-,-,v,-,-,u,k,u,-,-,-,-
lagw1237,-,-,v,-,-,-,-,a,-,-,-,-
mser1242,-,-,v,-,-,-,-,a,-,-,-,-
afad1236,-,-,f,-,-,-,-,a,-,-,-,-
mpad1242,-,-,f,-,-,-,-,a,-,-,-,-
malg1250,-,-,f,-,-,-,-,a,-,-,-,-
budu1265,x,a,g,-,-,-,-,a,-,-,-,-
mbar1260,-,-,b,-,-,i,z,a,-,-,-,-
marg1266,-,-,f,-,-,-,-,a,-,-,-,-
bata1314,-,-,w,-,-,-,-,a,n,t,o,-
hwan1240,-,-,x,u,r,a,r,a,-,-,-,-
chad1249,-,-,s,-,-,a,n,a,-,-,-,-
dghw1239,-,-,v,-,-,3,g,e,-,-,-,-
