language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
suku1272,-,-,-,-,y,i,-,-,-,-,m,3,-,k,-,-
nyim1251,-,-,-,-,d,i,-,-,-,-,S,a,-,-,-,-
molo1266,e,n,-,-,y,e,-,-,-,-,h,e,-,d,-,-
muya1243,e,-,-,-,T,i,-,-,-,-,h,i,-,-,-,-
vame1236,a,n,-,-,z,a,-,-,-,-,h,-,-,-,-,-
dugw1239,-,n,-,-,y,e,-,-,-,-,h,e,-,d,-,-
mere1246,-,n,d,-,z,3,-,-,-,-,h,e,-,d,-,-
gemz1238,-,n,d,-,z,3,-,-,-,-,h,e,-,d,-,-
mbuk1243,-,m,3,-,T,a,-,-,-,-,h,-,-,-,-,-
nort3047,-,-,d,-,-,3,-,-,-,-,d,e,-,r,-,-
cuvo1236,-,-,d,-,-,3,m,-,-,-,b,e,k,w,-,-
buwa1243,-,-,-,-,z,3,m,-,-,-,-,e,-,N,-,-
gava1241,-,-,-,-,Z,i,m,-,-,-,-,o,-,m,-,-
mbed1242,-,-,-,-,z,e,m,-,-,-,b,3,-,N,-,-
kanu1281,-,-,-,-,T,i,m,-,-,-,-,o,-,-,-,-
lagw1237,-,-,-,-,-,-,m,3,z,i,z,i,-,-,-,-
mser1242,-,-,-,-,-,-,m,e,z,i,z,i,-,-,-,-
afad1236,-,-,-,-,-,a,m,-,-,-,b,u,-,-,-,-
mpad1242,-,-,-,-,-,a,m,-,-,-,b,u,-,-,-,-
malg1250,-,-,-,-,-,a,m,-,-,-,b,u,-,-,-,-
marg1266,-,-,-,-,-,-,m,-,-,-,-,3,-,t,s,a
bata1314,-,-,k,o,S,e,-,-,-,-,k,e,-,-,-,-
