language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
molo1266,-,-,-,-,n,-,-,-,e,-
muya1243,-,o,-,-,t,-,-,-,o,-
muya1243,-,o,k,o,b,-,-,-,o,-
muya1243,-,o,-,-,n,-,-,-,o,-
wuzl1236,-,3,-,n,t,-,-,-,a,-
vame1236,-,a,-,-,t,-,-,-,3,-
dugw1239,-,-,-,-,t,-,-,-,3,-
mere1246,m,a,-,-,n,-,-,-,a,-
mere1246,-,-,-,-,t,-,-,-,3,-
nort3047,-,-,-,-,t,-,-,-,i,-
mbuk1243,-,-,-,-,t,-,-,-,a,-
mbuk1243,-,-,-,-,t,-,-,-,3,-
mbuk1243,-,-,-,-,t,-,-,-,i,-
mbuk1243,-,-,-,-,t,-,-,-,u,-
cuvo1236,-,-,-,-,v,a,N,g,a,-
cuvo1236,-,-,-,-,v,-,-,-,a,-
buwa1243,L,o,-,-,b,-,-,-,o,-
buwa1243,-,-,-,-,-,-,-,-,o,-
mbed1242,-,a,-,-,b,-,-,-,3,-
kamw1239,h,a,-,-,l,-,-,-,o,-
psik1239,-,-,-,-,l,-,-,-,3,-
lagw1237,-,-,-,-,k,-,-,-,a,-
mser1242,d,3,-,n,k,-,-,-,a,-
afad1236,-,-,-,-,g,-,-,-,o,-
mpad1242,-,-,-,-,g,-,-,-,o,-
malg1250,-,-,-,-,g,-,-,-,a,-
budu1265,-,-,-,-,y,-,-,-,u,-
mbar1260,-,-,-,-,m,-,-,-,a,y
mbar1260,-,-,-,-,t,-,-,-,i,-
bata1314,-,-,-,-,k,-,-,-,a,-
chad1249,-,-,-,-,b,-,-,-,e,-
dghw1239,-,-,-,-,d,-,-,-,3,-
