language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
molo1266,-,k,-,e,t,e,-,w,-,-,e,-,r,e,-,-,-,-,-
molo1266,-,-,-,-,T,3,-,k,-,-,a,-,r,a,-,k,-,-,-
muya1243,-,-,-,-,L,o,N,g,-,-,o,-,T,o,-,-,-,-,-
muya1243,-,h,-,3,t,3,-,k,-,-,-,-,-,-,-,-,-,-,-
muya1243,-,-,-,o,l,o,N,g,-,-,-,-,-,u,-,-,-,-,-
wuzl1236,-,-,-,-,-,-,-,-,-,-,a,-,l,u,N,g,w,a,-
wuzl1236,-,k,-,e,t,e,h,k,-,-,e,-,l,e,-,k,-,-,-
vame1236,-,-,-,-,t,i,-,k,w,b,a,-,-,-,-,-,-,-,-
vame1236,i,l,-,3,l,a,-,k,-,-,-,-,-,-,-,-,-,-,-
dugw1239,-,-,-,-,T,3,-,k,-,-,a,-,r,a,-,k,-,-,-
mere1246,-,-,-,-,-,-,-,k,-,-,a,-,t,a,-,k,-,a,r
nort3047,-,-,-,-,-,-,-,l,-,-,e,-,l,e,-,k,-,-,-
mbuk1243,-,-,-,-,k,u,-,k,w,-,a,-,r,-,-,-,-,-,-
mbuk1243,-,-,-,-,t,a,-,k,w,-,a,-,s,a,-,-,-,-,-
mbuk1243,-,-,-,-,T,3,-,k,-,-,a,-,r,a,-,k,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,N,-,-,-
buwa1243,-,-,-,-,u,-,-,y,-,-,o,-,m,-,-,-,-,-,-
gava1241,-,-,-,-,w,3,d,z,-,-,3,-,m,-,-,-,-,-,-
mbed1242,-,-,-,-,k,a,N,k,-,-,a,-,l,-,-,-,-,-,-
kamw1239,-,k,w,a,T,i,-,g,-,-,a,-,-,-,-,-,-,-,-
psik1239,-,k,w,a,T,i,-,g,-,-,a,-,-,-,-,-,-,-,-
psik1239,-,k,w,3,L,3,-,k,w,-,a,-,-,-,-,-,-,-,-
lama1288,-,g,w,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,-
lagw1237,-,-,-,-,k,3,s,k,-,-,3,-,r,-,-,-,-,-,-
mser1242,-,-,-,-,k,3,s,k,-,-,3,-,r,-,-,-,-,-,-
afad1236,-,-,-,-,-,-,-,k,-,-,a,-,l,a,-,m,-,-,-
mpad1242,-,-,-,-,-,-,-,k,-,-,a,-,l,a,-,m,-,-,-
malg1250,-,-,-,-,-,-,-,k,-,-,3,n,d,a,-,i,-,-,-
mbar1260,-,-,-,-,d,i,-,g,-,-,i,-,z,i,-,-,-,-,-
