language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kamw1239,-,-,-,-,-,-,k,w,-,a,r,e,m,o,-
nyim1251,-,-,-,S,-,e,k,-,-,i,r,-,-,-,-
dugw1239,-,-,-,d,-,a,-,-,-,-,l,-,-,a,y
dugw1239,-,-,-,d,-,a,h,-,-,3,l,-,-,a,y
gemz1238,-,-,-,d,-,a,h,-,-,3,l,-,-,a,-
gemz1238,-,-,-,d,-,a,h,-,-,3,l,-,-,a,y
cuvo1236,-,-,-,m,-,a,-,-,-,-,d,-,m,a,y
buwa1243,-,-,-,d,-,3,m,-,-,-,-,-,-,o,-
gava1241,-,-,-,d,-,3,m,-,-,-,-,-,-,o,-
mbed1242,-,-,-,d,-,3,m,-,-,-,-,-,-,a,-
kanu1281,-,-,-,l,-,o,r,-,-,u,s,-,-,a,-
lagw1237,m,a,l,l,-,a,r,-,-,u,s,-,-,a,-
mser1242,-,-,-,l,-,a,r,-,-,u,s,-,-,a,-
mpad1242,m,-,-,s,7,a,b,-,-,-,-,-,-,a,n
malg1250,m,a,-,d,-,3,b,l,e,w,-,-,-,e,-
chad1249,-,-,-,-,-,a,r,-,-,i,s,-,-,-,-
