language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
kamw1239,-,-,m,u,m,u,-,-,-,-,-,-,-,-,-,d,-,-,3,-,-,-
molo1266,-,-,h,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-
muya1243,-,-,k,-,-,i,r,-,-,-,-,-,-,-,-,d,e,h,e,-,-,y
muya1243,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h
muya1243,-,-,h,-,-,3,-,-,-,-,-,-,-,-,-,d,-,-,o,-,-,k
muya1243,-,-,f,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,e,-,-,y
muya1243,-,-,t,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,e,-,-,y
wuzl1236,-,-,g,-,-,e,g,-,e,-,-,-,-,-,-,t,-,s,e,-,-,N
dugw1239,m,3,b,-,-,3,l,-,e,y,m,-,3,h,3,d,-,-,3,k,e,y
gemz1238,m,e,b,-,-,3,L,-,e,-,-,-,-,-,-,d,-,-,i,-,-,-
mbuk1243,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-
mbuk1243,-,-,h,-,-,3,-,-,-,-,-,-,-,-,-,d,-,-,e,k,-,-
nort3047,-,-,w,-,-,u,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-
cuvo1236,-,-,g,-,-,u,g,-,-,-,-,-,-,-,-,z,-,-,e,-,-,y
buwa1243,-,-,h,3,b,o,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-
buwa1243,-,-,k,-,-,o,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-
mbed1242,-,-,h,3,b,3,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-
lagw1237,n,-,g,-,-,e,l,-,-,-,-,-,-,-,-,z,-,-,i,-,-,-
mser1242,-,-,g,-,-,3,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
afad1236,-,-,h,-,-,3,L,7,3,-,n,-,-,-,-,s,-,-,i,-,-,-
mpad1242,-,-,h,-,-,a,T,7,a,-,n,g,3,-,-,s,-,-,i,-,-,-
zina1234,-,-,m,-,-,3,-,-,-,-,-,-,-,-,-,z,-,-,y,-,a,-
bata1314,-,-,g,-,-,3,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-
bata1314,n,-,g,3,b,3,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-
