language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
molo1266,-,-,-,a,z,3,-,n,g,-,-,-,o,l,-,-,-,-,e,-,h,e,-
wuzl1236,-,-,-,a,z,i,-,N,w,a,i,w,u,l,-,-,a,m,i,-,l,i,-
vame1236,-,-,-,a,Z,u,-,N,w,-,-,-,a,k,-,-,-,-,i,-,b,e,-
dugw1239,-,-,-,-,z,u,-,N,g,-,-,-,o,-,-,-,-,-,y,-,p,e,L
mere1246,-,-,-,-,p,3,-,l,-,-,-,-,e,s,-,-,-,-,i,-,p,e,L
nort3047,-,-,-,-,p,i,-,l,-,-,-,-,e,s,-,-,n,g,e,-,b,o,h
cuvo1236,-,-,-,-,p,3,-,l,-,-,-,-,e,z,-,-,t,-,a,-,l,e,y
buwa1243,-,b,-,E,r,-,-,-,-,-,-,-,-,d,Z,E,N,d,o,-,m,o,-
gava1241,-,m,-,o,d,o,-,N,g,-,-,w,o,r,Z,o,h,d,o,-,m,3,-
kamw1239,k,w,-,a,r,-,-,-,-,-,-,-,a,g,-,-,-,-,a,m,b,a,-
mser1242,k,-,-,o,r,o,-,-,b,-,-,-,a,d,-,-,-,-,-,-,r,a,-
mpad1242,k,-,-,o,r,o,3,l,b,-,-,-,a,d,-,-,-,-,-,-,r,a,-
malg1250,g,-,-,-,r,o,a,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
chad1249,h,u,m,a,r,-,-,-,k,-,-,-,a,d,-,-,-,-,a,-,d,e,-
