language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
molo1266,-,-,v,-,-,-,-,-,-,-,-,e,-,-,r,-,-,-
dugw1239,-,-,g,-,-,-,-,-,a,y,m,a,-,-,n,-,a,y
nort3047,-,-,v,-,-,-,-,-,-,-,-,e,-,-,N,-,-,-
cuvo1236,-,-,v,-,-,-,-,-,-,-,-,e,-,-,N,-,-,-
mbed1242,d,u,b,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kamw1239,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
lagw1237,-,-,v,3,n,i,e,m,3,s,-,a,-,-,n,-,e,-
mser1242,-,-,v,3,r,-,-,-,a,h,-,a,v,3,n,-,-,-
afad1236,-,-,g,-,-,-,-,-,-,-,-,a,-,-,r,-,u,-
mpad1242,-,-,k,-,-,-,-,-,-,-,-,a,-,-,r,-,u,-
malg1250,-,-,g,-,-,-,-,-,-,-,-,a,-,-,r,-,u,-
maje1243,-,-,g,i,-,-,-,-,a,-,-,a,-,-,s,-,3,N
haus1257,-,-,g,-,-,-,-,-,a,-,-,a,-,-,r,u,u,-
