language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
nyim1251,-,-,-,k,-,-,u,t,-,-,-,-,-,-,-,-,-,-
molo1266,-,L,o,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muya1243,n,d,u,g,-,-,u,-,T,-,-,-,-,-,-,-,-,-
muya1243,-,-,-,k,-,-,u,r,s,l,o,y,-,-,-,-,-,-
vame1236,-,-,-,h,-,-,3,r,-,n,-,y,i,-,-,-,y,a
dugw1239,-,m,3,h,-,w,o,r,-,-,-,T,e,-,-,-,y,-
mere1246,-,t,3,h,-,-,-,-,-,-,-,-,a,-,-,-,z,-
gemz1238,-,m,e,h,-,-,e,t,-,-,-,s,e,-,-,-,-,-
nort3047,-,-,-,g,-,-,o,d,-,m,3,z,i,m,-,a,n,-
cuvo1236,-,-,-,h,-,-,a,r,-,n,-,y,a,-,-,-,-,-
buwa1243,-,-,-,N,-,-,-,T,-,-,-,-,o,-,-,-,-,-
gava1241,-,-,-,g,-,-,-,r,-,-,-,-,3,-,-,-,z,-
mbed1242,-,-,-,v,-,-,3,d,-,-,-,Z,3,-,-,-,d,-
lagw1237,-,-,-,x,-,-,u,r,-,-,-,-,a,m,w,u,n,-
mser1242,-,-,-,k,-,-,u,r,-,-,-,-,e,-,-,-,-,-
mpad1242,-,-,-,h,a,d,3,g,-,-,-,-,a,-,-,-,-,-
malg1250,-,-,-,-,-,t,a,g,-,-,-,-,3,-,-,-,-,-
