language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
vame1236,n,z,a,L,a,a,l,-,a,-,-,-,s,l,k,a,-
dugw1239,m,-,3,t,-,3,z,-,e,-,-,-,-,y,-,-,-
mere1246,-,-,-,-,-,-,g,-,e,-,-,-,-,w,-,e,s
nort3047,-,-,-,L,-,i,g,-,a,-,-,-,-,v,-,o,-
cuvo1236,-,-,-,L,-,a,l,-,a,-,-,-,-,-,-,-,-
buwa1243,-,-,-,b,-,-,-,-,o,-,-,-,-,w,-,-,-
gava1241,-,-,-,b,-,-,-,-,3,-,-,-,-,w,-,-,-
mbed1242,-,-,-,b,-,u,b,-,e,-,-,-,-,w,-,a,s
kamw1239,-,-,-,-,-,-,-,-,i,-,-,-,-,n,t,o,-
lama1288,-,-,-,L,-,3,g,-,3,-,-,-,-,l,-,a,-
lagw1237,-,-,-,L,-,e,l,s,a,-,-,g,-,i,-,-,-
mser1242,-,-,-,s,-,-,-,-,a,m,o,g,o,y,-,o,-
afad1236,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-
mpad1242,-,-,-,-,-,-,d,-,e,-,-,m,-,i,-,o,-
malg1250,-,-,-,L,-,e,d,-,3,-,-,m,-,i,y,o,-
bata1314,-,-,-,k,-,-,-,-,a,-,-,-,-,p,-,-,-
