language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nyim1251,Z,-,-,-,-,-,-,a,-,-,m,-,-
dugw1239,m,-,3,-,-,T,-,e,-,-,h,e,y
mere1246,t,s,3,-,-,t,s,a,-,-,h,-,-
gemz1238,m,-,e,w,u,z,-,e,d,u,k,-,-
nort3047,T,-,u,-,-,f,d,a,-,-,v,o,-
cuvo1236,n,-,3,-,-,k,-,a,-,-,-,-,-
gava1241,d,-,i,-,-,-,-,-,-,-,w,-,-
mbed1242,d,-,3,-,-,-,-,-,-,-,p,-,-
budu1265,T,-,i,-,-,-,-,-,-,-,-,-,-
lagw1237,z,-,a,-,-,-,-,-,-,-,m,a,-
mser1242,s,k,e,-,-,-,-,-,-,-,-,-,-
afad1236,-,-,i,-,-,s,-,3,r,o,n,i,-
mpad1242,-,k,e,-,-,-,-,-,-,-,-,-,-
malg1250,-,-,i,-,-,-,-,-,r,o,-,-,-
zina1234,y,-,a,-,-,-,-,-,-,-,m,a,-
